level_id,episode,mission,x_offset,y_offset,upper_texture,lower_texture,middle_texture,sector
4,1,4,0,56,-,-,METAL1,92
4,1,4,0,56,-,-,METAL1,92
4,1,4,0,0,-,-,COMPSPAN,51
4,1,4,0,0,-,-,COMPSPAN,51
4,1,4,0,0,-,-,SLADWALL,40
4,1,4,0,0,-,-,SW1SLAD,40
4,1,4,0,0,-,-,DOORYEL,40
4,1,4,0,0,-,-,BRNPOIS,84
4,1,4,0,0,-,-,BRNPOIS,84
4,1,4,0,0,-,-,BROWN96,99
4,1,4,0,0,-,-,BROWN96,99
4,1,4,0,0,-,-,LITE3,90
4,1,4,0,0,-,-,LITE3,90
4,1,4,0,0,BROWNGRN,BROWNGRN,-,71
4,1,4,0,0,-,-,-,86
4,1,4,0,0,BROWNGRN,BROWNGRN,-,71
4,1,4,0,0,-,-,-,83
4,1,4,0,0,BROWNGRN,-,-,71
4,1,4,0,0,-,-,-,93
4,1,4,0,0,BROWNGRN,-,-,71
4,1,4,0,0,-,-,-,84
4,1,4,0,0,BROWNGRN,-,-,71
4,1,4,0,0,GRAY5,GRAY5,-,73
4,1,4,0,0,SLADWALL,-,-,3
4,1,4,0,0,STONE,STONE,-,4
4,1,4,0,0,BROWN96,BROWN96,-,99
4,1,4,0,0,-,-,-,101
4,1,4,0,0,-,-,BROWN96,99
4,1,4,0,0,-,STEP5,-,130
4,1,4,0,0,-,-,-,124
4,1,4,0,0,-,-,BROWNGRN,85
4,1,4,0,0,-,STEP5,-,125
4,1,4,0,0,GRAY5,-,-,126
4,1,4,0,0,-,STEP5,-,126
4,1,4,0,0,GRAY5,-,-,127
4,1,4,0,0,-,STEP5,-,127
4,1,4,0,0,-,-,-,128
4,1,4,24,0,-,-,support2,101
4,1,4,32,0,-,-,SW2BROWN,101
4,1,4,24,0,-,-,support2,101
4,1,4,0,0,-,SLADWALL,-,3
4,1,4,0,0,-,STONE,-,22
4,1,4,0,0,-,SLADWALL,-,3
4,1,4,0,0,-,STONE,-,22
4,1,4,0,0,-,SLADWALL,-,3
4,1,4,0,0,-,STONE,-,22
4,1,4,0,0,-,SLADWALL,-,3
4,1,4,0,0,-,STONE,-,22
4,1,4,0,0,-,STONE,-,31
4,1,4,0,0,-,-,-,30
4,1,4,0,0,GRAY5,STONE,-,17
4,1,4,0,0,GRAY5,STONE,-,30
4,1,4,0,0,GRAY5,STONE,-,17
4,1,4,0,0,GRAY5,STONE,-,30
4,1,4,0,0,-,STONE,-,17
4,1,4,0,0,-,-,-,19
4,1,4,0,0,-,-,STARGR1,18
4,1,4,0,0,sladwall,-,-,3
4,1,4,0,0,-,-,-,21
4,1,4,0,0,sladwall,-,-,3
4,1,4,0,0,-,-,-,21
4,1,4,0,0,-,-,SLADWALL,44
4,1,4,0,0,-,-,SLADWALL,43
4,1,4,0,0,-,NUKESLAD,-,42
4,1,4,0,0,-,-,-,16
4,1,4,0,0,-,SLADWALL,-,43
4,1,4,0,0,-,-,-,44
4,1,4,0,0,-,SLADWALL,-,44
4,1,4,0,0,-,-,-,47
4,1,4,0,0,-,SLADWALL,-,47
4,1,4,0,0,-,-,-,48
4,1,4,0,0,-,NUKESLAD,-,42
4,1,4,0,0,-,-,-,43
4,1,4,0,0,-,NUKESLAD,-,42
4,1,4,0,0,-,-,-,43
4,1,4,0,0,-,NUKESLAD,-,42
4,1,4,0,0,-,-,-,44
4,1,4,0,0,-,NUKESLAD,-,42
4,1,4,0,0,-,-,-,47
4,1,4,0,0,EXITSIGN,-,-,55
4,1,4,0,0,-,-,-,56
4,1,4,32,0,EXITSIGN,-,-,55
4,1,4,0,0,-,-,-,56
4,1,4,32,0,EXITSIGN,-,-,55
4,1,4,0,0,-,-,-,56
4,1,4,0,0,EXITSIGN,-,-,55
4,1,4,0,0,-,-,-,56
4,1,4,0,0,METAL1,METAL1,-,87
4,1,4,0,0,GRAY5,GRAY5,-,92
4,1,4,0,0,-,-,support2,19
4,1,4,0,0,-,-,support2,19
4,1,4,0,56,-,-,STARG1,72
4,1,4,0,152,-,-,BROWNGRN,73
4,1,4,0,0,-,-,doorstop,74
4,1,4,0,152,-,-,BROWNGRN,73
4,1,4,0,0,BIGDOOR4,-,-,72
4,1,4,0,0,-,-,-,74
4,1,4,0,0,BIGDOOR4,-,-,73
4,1,4,0,0,-,-,-,74
4,1,4,0,0,BROWNGRN,-,-,70
4,1,4,0,0,-,-,-,71
4,1,4,0,0,BROWNGRN,-,-,70
4,1,4,0,0,-,-,-,71
4,1,4,0,0,BROWNGRN,-,-,70
4,1,4,0,0,-,-,-,71
4,1,4,0,0,BROWNGRN,-,-,70
4,1,4,0,0,-,-,-,71
4,1,4,0,0,BROWNGRN,BROWNGRN,-,85
4,1,4,0,0,-,-,-,123
4,1,4,0,0,BROWNGRN,BROWNGRN,-,85
4,1,4,0,0,-,-,-,122
4,1,4,0,0,STARTAN3,-,-,77
4,1,4,0,0,-,-,-,93
4,1,4,0,32,BROWNGRN,BROWNGRN,-,89
4,1,4,0,0,-,-,-,90
4,1,4,0,0,METAL1,-,-,87
4,1,4,0,0,GRAY5,-,-,90
4,1,4,0,0,-,STEP5,-,129
4,1,4,0,0,-,-,-,130
4,1,4,0,0,-,STEP5,-,128
4,1,4,0,0,-,-,-,129
4,1,4,0,0,-,NUKE24,-,135
4,1,4,0,0,STARG3,-,-,6
4,1,4,0,0,-,NUKE24,-,135
4,1,4,0,0,STARG3,-,-,6
4,1,4,0,0,-,NUKE24,-,107
4,1,4,0,0,STARG3,-,-,6
4,1,4,0,0,-,NUKE24,-,107
4,1,4,0,0,STARG3,-,-,6
4,1,4,0,0,-,NUKE24,-,7
4,1,4,0,0,STARG3,-,-,6
4,1,4,0,0,-,NUKE24,-,7
4,1,4,0,0,STARG3,-,-,6
4,1,4,0,0,-,NUKE24,-,5
4,1,4,0,0,STARG3,-,-,6
4,1,4,0,0,-,NUKE24,-,5
4,1,4,0,0,STARG3,-,-,6
4,1,4,0,0,-,NUKE24,-,5
4,1,4,0,0,-,STEP2,-,136
4,1,4,0,0,-,NUKE24,-,5
4,1,4,0,0,-,STEP2,-,8
4,1,4,0,0,-,NUKE24,-,7
4,1,4,0,0,-,STEP2,-,8
4,1,4,0,0,-,NUKE24,-,7
4,1,4,0,0,-,STEP2,-,104
4,1,4,0,0,-,NUKE24,-,107
4,1,4,0,0,-,STEP2,-,104
4,1,4,0,0,-,NUKE24,-,107
4,1,4,0,0,-,STEP2,-,131
4,1,4,0,0,-,NUKE24,-,135
4,1,4,0,0,-,STEP2,-,131
4,1,4,0,0,-,NUKE24,-,135
4,1,4,0,0,-,STEP2,-,136
4,1,4,0,0,-,-,STARG1,5
4,1,4,0,0,-,-,STARG1,5
4,1,4,0,0,-,-,STARG1,7
4,1,4,0,0,-,-,STARG1,7
4,1,4,0,0,-,-,STARG1,135
4,1,4,0,0,-,-,STARG1,135
4,1,4,0,0,-,-,STARG1,107
4,1,4,0,0,-,-,STARG1,107
4,1,4,0,0,STARG3,-,-,6
4,1,4,0,0,-,STEP2,-,104
4,1,4,0,0,STARG3,-,-,6
4,1,4,0,0,-,STEP2,-,131
4,1,4,0,0,STARG3,-,-,6
4,1,4,0,0,-,STEP2,-,136
4,1,4,0,0,STARG3,-,-,6
4,1,4,0,0,-,STEP2,-,8
4,1,4,2,0,-,-,support2,125
4,1,4,5,0,-,-,support2,125
4,1,4,0,0,BROWN1,-,-,6
4,1,4,0,0,-,STEP2,-,108
4,1,4,0,0,BROWN1,-,-,6
4,1,4,0,0,-,STEP2,-,108
4,1,4,0,0,-,-,-,108
4,1,4,0,0,-,METAL1,-,82
4,1,4,0,120,-,-,SW1METAL,92
4,1,4,0,0,METAL1,METAL1,-,87
4,1,4,0,0,GRAY5,GRAY5,-,91
4,1,4,6,0,-,-,support2,82
4,1,4,0,0,-,-,support2,82
4,1,4,0,0,STONE2,-,-,1
4,1,4,0,0,GRAY5,GRAY5,-,2
4,1,4,0,0,-,-,SLADWALL,42
4,1,4,0,0,-,-,DOORYEL,40
4,1,4,0,0,-,-,DOORYEL,40
4,1,4,0,0,-,-,SLADWALL,16
4,1,4,0,0,-,-,SLADWALL,16
4,1,4,0,0,-,-,sladwall,16
4,1,4,0,0,SLADWALL,NUKESLAD,-,16
4,1,4,0,0,-,-,-,45
4,1,4,0,0,BROWN96,-,-,111
4,1,4,0,0,-,-,-,112
4,1,4,0,0,-,BROWNHUG,-,116
4,1,4,0,0,-,PLAT1,-,117
4,1,4,0,0,-,BROWNHUG,-,119
4,1,4,0,0,STONE2,-,-,120
4,1,4,0,0,-,BROWNHUG,-,120
4,1,4,0,0,-,-,-,113
4,1,4,0,0,-,BROWNHUG,-,113
4,1,4,0,0,-,-,-,116
4,1,4,0,0,-,METAL1,-,118
4,1,4,0,0,BROWN1,-,-,6
4,1,4,0,0,-,-,DOORTRAK,80
4,1,4,0,0,-,-,DOORTRAK,80
4,1,4,0,0,COMPSPAN,-,-,78
4,1,4,0,0,-,-,-,80
4,1,4,0,0,COMPSPAN,-,-,78
4,1,4,0,0,-,-,-,80
4,1,4,0,0,-,-,COMPSPAN,78
4,1,4,0,0,-,-,COMPSPAN,78
4,1,4,0,0,-,-,COMPSPAN,78
4,1,4,0,0,-,-,COMPSPAN,78
4,1,4,0,0,-,-,BROWNGRN,97
4,1,4,0,0,-,-,BROWNGRN,84
4,1,4,0,0,-,-,SUPPORT2,84
4,1,4,0,0,-,-,SUPPORT2,84
4,1,4,0,0,-,-,BROWNGRN,84
4,1,4,4,0,-,-,SUPPORT2,120
4,1,4,0,0,-,-,STONE2,120
4,1,4,0,0,-,-,STONE2,120
4,1,4,4,0,-,-,SUPPORT2,120
4,1,4,0,96,-,-,STONE2,121
4,1,4,4,0,-,-,SUPPORT2,121
4,1,4,4,0,-,-,SUPPORT2,121
4,1,4,0,96,-,-,STONE2,121
4,1,4,0,0,-,-,BROWN96,102
4,1,4,4,0,-,-,SUPPORT2,102
4,1,4,4,0,-,-,SUPPORT2,102
4,1,4,0,0,-,-,BROWN96,102
4,1,4,0,0,-,-,METAL1,88
4,1,4,0,0,-,PLAT1,-,87
4,1,4,0,0,-,-,-,88
4,1,4,0,56,BROWNHUG,SUPPORT2,-,88
4,1,4,0,0,METAL1,-,-,82
4,1,4,0,0,-,-,METAL1,87
4,1,4,0,0,-,-,BROWNGRN,82
4,1,4,0,0,-,-,SUPPORT2,82
4,1,4,0,0,-,-,SUPPORT2,82
4,1,4,0,0,-,-,BROWNGRN,82
4,1,4,0,0,-,-,DOOR3,72
4,1,4,0,56,-,-,STARG1,72
4,1,4,0,56,-,-,STARG1,72
4,1,4,0,0,-,-,DOORSTOP,72
4,1,4,0,0,-,-,DOORSTOP,72
4,1,4,0,0,-,-,COMPTALL,91
4,1,4,128,0,-,-,COMPTALL,91
4,1,4,0,0,-,-,COMPTALL,92
4,1,4,128,0,-,-,COMPTALL,92
4,1,4,0,0,-,-,SUPPORT2,110
4,1,4,0,0,-,-,NUKEDGE1,110
4,1,4,0,0,-,-,NUKEDGE1,110
4,1,4,0,0,-,-,SUPPORT2,110
4,1,4,0,0,-,-,NUKEDGE1,98
4,1,4,0,0,-,-,SUPPORT2,98
4,1,4,0,0,-,-,SUPPORT2,98
4,1,4,0,0,-,-,NUKEDGE1,98
4,1,4,0,0,-,-,SUPPORT2,77
4,1,4,0,0,-,-,STARTAN3,77
4,1,4,0,0,-,-,SLADWALL,42
4,1,4,0,0,-,-,SLADWALL,42
4,1,4,0,0,-,-,SLADWALL,42
4,1,4,0,0,-,-,SLADWALL,42
4,1,4,0,0,-,-,SLADWALL,42
4,1,4,0,0,-,-,SLADWALL,42
4,1,4,0,0,-,NUKESLAD,-,42
4,1,4,0,0,-,-,-,16
4,1,4,0,0,-,-,SLADWALL,16
4,1,4,0,0,-,-,SLADWALL,16
4,1,4,0,0,-,-,SLADWALL,35
4,1,4,0,0,SLADWALL,NUKESLAD,BRNBIGC,42
4,1,4,0,0,-,STEP2,BRNBIGC,35
4,1,4,0,0,SLADWALL,SLADRIP3,BRNBIGC,42
4,1,4,0,0,-,STEP2,BRNBIGC,35
4,1,4,0,0,DOOR3,GRAY5,-,39
4,1,4,0,0,-,STEP2,-,41
4,1,4,0,0,-,-,DOORTRAK,41
4,1,4,0,0,-,-,DOORTRAK,41
4,1,4,0,0,-,-,DOORYEL,39
4,1,4,0,0,-,-,DOORYEL,39
4,1,4,0,0,-,-,DOORYEL,39
4,1,4,0,0,-,-,DOORYEL,39
4,1,4,0,0,-,-,SLADWALL,40
4,1,4,0,0,SLADWALL,NUKESLAD,BRNBIGC,42
4,1,4,0,0,-,STEP2,BRNBIGC,35
4,1,4,0,0,-,-,SLADWALL,42
4,1,4,0,0,-,-,SLADWALL,35
4,1,4,0,0,-,-,SLADWALL,13
4,1,4,4,0,-,-,SUPPORT2,13
4,1,4,4,0,-,-,SUPPORT2,13
4,1,4,0,0,-,-,SLADWALL,13
4,1,4,0,0,-,-,COMPSPAN,51
4,1,4,0,0,-,-,SUPPORT2,51
4,1,4,0,0,-,-,SUPPORT2,51
4,1,4,0,0,-,-,COMPSPAN,51
4,1,4,0,0,COMPTILE,-,-,49
4,1,4,0,0,GRAYTALL,GRAYTALL,-,51
4,1,4,0,0,STONE2,COMPSPAN,-,1
4,1,4,0,0,STONE2,COMPSPAN,-,51
4,1,4,0,0,-,-,COMPTILE,49
4,1,4,0,0,-,-,COMPTILE,49
4,1,4,0,0,-,-,DOORBLU,29
4,1,4,0,0,-,-,DOORBLU,29
4,1,4,0,0,-,-,SLADWALL,29
4,1,4,0,0,-,-,SUPPORT2,29
4,1,4,0,0,-,-,SUPPORT2,29
4,1,4,0,0,-,-,SLADWALL,29
4,1,4,0,0,-,COMPTALL,-,49
4,1,4,0,0,TEKWALL1,-,-,49
4,1,4,0,0,-,COMPTALL,-,49
4,1,4,0,0,TEKWALL1,-,-,50
4,1,4,0,0,-,COMPTALL,-,49
4,1,4,0,0,TEKWALL1,-,-,49
4,1,4,192,0,-,COMPTALL,-,49
4,1,4,0,0,TEKWALL1,-,-,50
4,1,4,0,0,-,COMPTALL,-,49
4,1,4,0,0,TEKWALL1,-,-,50
4,1,4,0,0,-,COMPTALL,-,49
4,1,4,0,0,TEKWALL1,-,-,50
4,1,4,192,0,-,COMPTALL,-,49
4,1,4,0,0,TEKWALL1,-,-,50
4,1,4,128,0,-,COMPTALL,-,49
4,1,4,0,0,TEKWALL1,-,-,50
4,1,4,0,0,-,COMPTALL,-,49
4,1,4,0,0,TEKWALL1,-,-,50
4,1,4,192,0,-,COMPTALL,-,49
4,1,4,0,0,TEKWALL1,-,-,50
4,1,4,0,0,-,COMPTALL,-,49
4,1,4,0,0,TEKWALL1,-,-,50
4,1,4,0,0,-,COMPTALL,-,49
4,1,4,0,0,TEKWALL1,-,-,50
4,1,4,192,0,-,COMPTALL,-,49
4,1,4,0,0,TEKWALL1,-,-,50
4,1,4,0,0,-,COMPTALL,-,49
4,1,4,0,0,TEKWALL1,-,-,50
4,1,4,192,0,-,COMPTALL,-,49
4,1,4,0,0,TEKWALL1,-,-,50
4,1,4,0,0,-,COMPTALL,-,49
4,1,4,0,0,TEKWALL1,-,-,50
4,1,4,0,0,-,COMPTALL,-,49
4,1,4,0,0,TEKWALL1,-,-,50
4,1,4,192,0,-,COMPTALL,-,49
4,1,4,0,0,TEKWALL1,-,-,50
4,1,4,0,0,-,COMPTALL,-,49
4,1,4,0,0,TEKWALL1,-,-,50
4,1,4,192,0,-,COMPTALL,-,49
4,1,4,0,0,TEKWALL1,-,-,50
4,1,4,192,0,-,COMPTALL,-,49
4,1,4,0,0,TEKWALL1,-,-,50
4,1,4,192,0,-,COMPTALL,-,49
4,1,4,0,0,TEKWALL1,-,-,50
4,1,4,192,0,-,COMPTALL,-,49
4,1,4,0,0,TEKWALL1,-,-,50
4,1,4,192,0,-,COMPTALL,-,49
4,1,4,0,0,TEKWALL1,-,-,50
4,1,4,192,0,-,COMPTALL,-,49
4,1,4,0,0,TEKWALL1,-,-,50
25,3,7,0,0,-,-,GSTONE1,36
25,3,7,0,0,-,-,GSTONE1,36
25,3,7,0,0,-,-,GSTONE1,36
25,3,7,0,64,-,-,GSTONE1,38
25,3,7,0,0,-,-,GSTONE1,37
25,3,7,0,0,-,-,GSTONE1,36
25,3,7,0,0,-,-,GSTONE1,36
25,3,7,0,0,-,-,GSTONE1,37
25,3,7,0,64,-,-,GSTONE1,38
25,3,7,0,0,-,-,SP_HOT1,32
25,3,7,0,0,-,-,SP_HOT1,32
25,3,7,0,0,-,-,SP_HOT1,34
25,3,7,0,0,-,-,SP_HOT1,24
25,3,7,0,0,-,-,SP_HOT1,34
25,3,7,0,0,-,-,SP_HOT1,24
25,3,7,0,0,-,-,SP_HOT1,24
25,3,7,0,0,-,-,SP_HOT1,16
25,3,7,0,0,-,-,SP_HOT1,16
25,3,7,0,0,-,-,SP_HOT1,16
25,3,7,0,0,-,-,SP_HOT1,16
25,3,7,0,0,-,-,SP_HOT1,16
25,3,7,0,0,-,-,SP_HOT1,16
25,3,7,0,0,-,-,SP_HOT1,16
25,3,7,0,0,-,-,SP_HOT1,16
25,3,7,0,0,-,-,SP_HOT1,34
25,3,7,0,0,-,-,SP_HOT1,34
25,3,7,0,0,-,-,SP_HOT1,24
25,3,7,0,0,-,-,GSTONE1,37
25,3,7,0,64,-,-,GSTONE1,33
25,3,7,0,0,-,-,GSTONE1,37
25,3,7,0,0,SP_HOT1,SP_HOT1,-,16
25,3,7,0,0,RedWall1,RedWall1,-,55
25,3,7,0,32,-,-,GSTONE1,55
25,3,7,0,32,-,-,GSTONE1,55
25,3,7,0,0,-,-,GSTONE1,86
25,3,7,0,0,-,-,GSTONE1,86
25,3,7,0,0,-,-,GSTONE1,86
25,3,7,0,0,-,-,GSTONE1,86
25,3,7,0,0,-,-,GSTONE1,86
25,3,7,0,0,-,-,GSTONE1,86
25,3,7,0,0,-,-,GSTONE1,86
25,3,7,0,0,-,-,GSTONE1,86
25,3,7,0,0,-,-,GSTONE1,86
25,3,7,0,0,SP_HOT1,SP_HOT1,-,34
25,3,7,0,0,-,-,-,86
25,3,7,0,0,-,-,GSTONE1,86
25,3,7,0,0,-,-,GSTONE1,86
25,3,7,0,0,-,-,GSTONE1,86
25,3,7,0,0,-,-,GSTONE1,86
25,3,7,0,0,-,-,GSTONE1,86
25,3,7,0,0,-,-,GSTONE1,86
25,3,7,0,64,-,-,GSTONE1,33
25,3,7,0,0,-,-,GSTONE1,37
25,3,7,0,0,-,-,GSTONE1,37
25,3,7,0,0,-,-,GSTONE1,36
25,3,7,0,0,-,-,GSTONE1,36
25,3,7,0,0,-,-,GSTONE1,36
25,3,7,0,0,GSTONE1,GSTONE1,-,32
25,3,7,0,0,RedWall1,RedWall1,-,33
25,3,7,0,0,GSTONE1,GSTONE1,-,37
25,3,7,0,0,RedWall1,RedWall1,-,33
25,3,7,0,0,GSTONE1,GSTONE1,-,37
25,3,7,0,0,RedWall1,RedWall1,-,38
25,3,7,0,0,GSTONE1,GSTONE1,-,36
25,3,7,0,0,RedWall1,RedWall1,-,38
25,3,7,0,0,GSTLION,GSTONE1,-,36
25,3,7,0,0,RedWall1,RedWall1,-,38
25,3,7,0,0,GSTONE1,GSTONE1,-,36
25,3,7,0,0,RedWall1,RedWall1,-,38
25,3,7,0,0,SP_HOT1,SP_HOT1,-,16
25,3,7,0,0,RedWall1,RedWall1,-,24
25,3,7,0,0,SP_HOT1,SP_HOT1,-,16
25,3,7,0,0,RedWall1,RedWall1,-,24
25,3,7,0,0,SP_HOT1,SP_HOT1,-,16
25,3,7,0,0,RedWall1,RedWall1,-,34
25,3,7,0,0,SP_HOT1,SP_HOT1,-,16
25,3,7,0,0,RedWall1,RedWall1,-,34
25,3,7,0,0,SP_HOT1,SP_HOT1,-,16
25,3,7,0,0,RedWall1,RedWall1,-,34
25,3,7,0,0,SP_HOT1,SP_HOT1,-,16
25,3,7,0,0,RedWall1,RedWall1,-,24
25,3,7,0,0,SP_HOT1,SP_HOT1,-,16
25,3,7,0,0,RedWall1,RedWall1,-,34
25,3,7,0,0,SP_HOT1,SP_HOT1,-,16
25,3,7,0,0,RedWall1,RedWall1,-,34
25,3,7,0,0,SP_HOT1,SP_HOT1,-,16
25,3,7,0,0,RedWall1,RedWall1,-,24
25,3,7,0,0,SP_HOT1,SP_HOT1,-,16
25,3,7,0,0,RedWall1,RedWall1,-,24
25,3,7,0,0,PIPE1,PIPE1,-,16
25,3,7,0,0,RedWall1,RedWall1,-,27
25,3,7,0,0,PIPE1,PIPE1,-,16
25,3,7,0,0,RedWall1,RedWall1,-,27
25,3,7,0,0,PIPE1,PIPE1,-,16
25,3,7,0,0,RedWall1,RedWall1,-,27
25,3,7,0,0,PIPE1,PIPE1,-,16
25,3,7,0,0,RedWall1,RedWall1,-,27
25,3,7,0,0,PIPE1,PIPE1,-,16
25,3,7,0,0,RedWall1,RedWall1,-,27
25,3,7,0,0,PIPE1,PIPE1,-,16
25,3,7,0,0,RedWall1,RedWall1,-,27
25,3,7,0,0,PIPE1,PIPE1,-,16
25,3,7,0,0,RedWall1,RedWall1,-,27
25,3,7,0,0,PIPE1,PIPE1,-,16
25,3,7,0,0,RedWall1,RedWall1,-,27
25,3,7,0,0,SP_HOT1,SP_HOT1,-,34
25,3,7,0,0,RedWall1,RedWall1,-,32
25,3,7,0,0,SP_HOT1,SP_HOT1,-,24
25,3,7,0,0,RedWall1,RedWall1,-,32
25,3,7,0,0,SP_HOT1,SP_HOT1,-,16
25,3,7,0,0,RedWall1,Brown144,-,32
25,3,7,0,0,SP_HOT1,SP_HOT1,-,16
25,3,7,0,0,RedWall1,Brown144,-,32
25,3,7,0,0,-,-,GSTONE1,86
25,3,7,0,24,-,-,GSTONE1,102
25,3,7,0,24,-,-,GSTONE1,102
25,3,7,0,0,-,-,GSTONE1,100
25,3,7,0,0,-,-,GSTONE1,100
25,3,7,0,0,-,-,GSTONE1,100
25,3,7,0,0,-,-,GSTONE1,100
25,3,7,0,0,-,-,GSTONE1,100
25,3,7,0,0,-,-,GSTONE1,100
25,3,7,0,0,-,-,GSTONE1,100
25,3,7,0,0,-,-,GSTONE1,100
25,3,7,0,0,-,-,GSTONE1,100
25,3,7,0,0,GSTONE1,GSTONE1,-,100
25,3,7,0,0,-,-,-,102
25,3,7,0,0,GSTONE1,GSTONE1,-,86
25,3,7,0,0,-,-,-,102
25,3,7,0,0,-,-,GSTONE1,100
25,3,7,0,0,-,-,GSTONE1,100
25,3,7,0,0,-,-,GSTONE1,100
25,3,7,0,0,-,-,GSTONE1,100
25,3,7,0,0,-,-,GSTONE1,100
25,3,7,0,0,PIPE1,PIPE1,-,16
25,3,7,0,0,RedWall1,RedWall1,-,27
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,56
25,3,7,0,0,-,-,GSTONE1,56
25,3,7,0,0,-,-,GSTONE1,56
25,3,7,0,0,-,-,GSTONE1,56
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,GSTONE1,GSTONE1,-,49
25,3,7,0,0,RedWall1,RedWall1,-,55
25,3,7,30,0,-,-,SP_HOT1,25
25,3,7,192,0,-,-,SP_HOT1,25
25,3,7,0,0,-,-,SP_HOT1,18
25,3,7,0,0,-,-,SP_HOT1,18
25,3,7,0,0,-,-,SP_HOT1,18
25,3,7,0,0,-,-,SP_HOT1,18
25,3,7,0,0,-,-,SP_HOT1,18
25,3,7,0,0,-,-,SP_HOT1,18
25,3,7,0,0,-,-,DOORBLU2,19
25,3,7,0,0,-,-,Doortrak,20
25,3,7,0,0,-,-,DOORBLU2,15
25,3,7,0,0,-,-,SP_HOT1,13
25,3,7,0,0,-,-,DOORBLU2,15
25,3,7,0,0,-,-,Doortrak,20
25,3,7,0,0,-,-,DOORBLU2,19
25,3,7,0,0,-,-,SP_HOT1,13
25,3,7,0,0,-,-,SP_HOT1,13
25,3,7,0,0,-,-,SP_HOT1,13
25,3,7,0,0,-,-,SP_HOT1,3
25,3,7,0,0,-,-,SP_HOT1,3
25,3,7,0,0,-,-,SP_HOT1,3
25,3,7,0,0,SP_HOT1,SP_HOT1,-,18
25,3,7,0,0,RedWall1,RedWall1,-,19
25,3,7,0,0,SP_HOT1,SP_HOT1,-,13
25,3,7,0,0,RedWall1,RedWall1,-,15
25,3,7,0,0,MARBFAC2,SP_HOT1,-,19
25,3,7,0,0,RedWall1,RedWall1,-,20
25,3,7,0,0,BIGDOOR5,SP_HOT1,-,15
25,3,7,0,0,RedWall1,RedWall1,-,20
25,3,7,0,0,SP_HOT1,SP_HOT1,-,24
25,3,7,0,0,RedWall1,RedWall1,-,25
25,3,7,0,0,SP_HOT1,SP_HOT1,-,18
25,3,7,0,0,RedWall1,RedWall1,-,25
25,3,7,0,0,-,-,GSTONE1,100
25,3,7,0,0,-,-,GSTONE1,100
25,3,7,0,0,-,-,DOORRED2,162
25,3,7,0,0,-,-,doortrak,163
25,3,7,0,0,-,-,DOORRED2,160
25,3,7,0,0,-,-,GSTONE1,161
25,3,7,0,0,-,-,GSTONE1,161
25,3,7,0,0,-,-,GSTONE1,161
25,3,7,0,0,-,-,DOORRED2,160
25,3,7,0,0,-,-,doortrak,163
25,3,7,0,0,-,-,DOORRED2,162
25,3,7,0,0,-,-,GSTONE1,100
25,3,7,0,0,-,-,GSTONE1,100
25,3,7,0,0,GSTONE1,GSTONE1,-,100
25,3,7,0,0,-,-,-,162
25,3,7,0,0,BIGDOOR5,GSTONE1,-,162
25,3,7,0,0,-,-,-,163
25,3,7,0,0,BIGDOOR5,GSTONE1,-,160
25,3,7,0,0,-,-,-,163
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,DOORRED2,129
25,3,7,0,0,-,-,doortrak,130
25,3,7,0,0,-,-,DOORRED2,127
25,3,7,0,0,-,-,GSTONE1,128
25,3,7,0,0,-,-,GSTONE1,128
25,3,7,0,0,-,-,GSTONE1,128
25,3,7,0,0,-,-,DOORRED2,127
25,3,7,0,0,-,-,doortrak,130
25,3,7,0,0,-,-,DOORRED2,129
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,GSTONE1,GSTONE1,-,49
25,3,7,0,0,-,-,-,129
25,3,7,0,0,BIGDOOR5,GSTONE1,-,129
25,3,7,0,0,-,-,-,130
25,3,7,0,0,BIGDOOR5,GSTONE1,-,127
25,3,7,0,0,-,-,-,130
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
25,3,7,0,0,-,-,GSTONE1,49
