level_id,episode,mission,seg_count,first_seg
21,3,3,4,144
21,3,3,4,148
21,3,3,4,152
21,3,3,4,156
21,3,3,6,160
21,3,3,5,166
21,3,3,4,171
21,3,3,1,175
21,3,3,1,176
21,3,3,4,177
21,3,3,4,181
21,3,3,2,185
21,3,3,2,187
21,3,3,4,189
21,3,3,7,193
21,3,3,1,200
21,3,3,1,201
21,3,3,6,202
21,3,3,2,208
21,3,3,3,210
21,3,3,1,213
21,3,3,2,214
21,3,3,1,216
21,3,3,6,217
21,3,3,3,223
21,3,3,3,226
21,3,3,6,229
21,3,3,1,235
21,3,3,4,236
21,3,3,2,240
21,3,3,1,242
21,3,3,5,243
21,3,3,9,248
21,3,3,2,257
21,3,3,5,259
21,3,3,3,264
21,3,3,4,267
21,3,3,4,271
21,3,3,4,275
21,3,3,2,279
21,3,3,6,281
21,3,3,3,287
21,3,3,1,290
21,3,3,3,291
21,3,3,5,294
21,3,3,2,299
21,3,3,4,301
21,3,3,2,305
21,3,3,7,307
21,3,3,5,314
21,3,3,2,319
21,3,3,4,321
21,3,3,3,325
21,3,3,6,328
21,3,3,2,334
21,3,3,1,336
21,3,3,5,337
21,3,3,2,342
21,3,3,2,344
21,3,3,9,346
21,3,3,2,355
21,3,3,2,357
21,3,3,4,359
21,3,3,2,363
21,3,3,4,365
21,3,3,2,369
21,3,3,4,371
21,3,3,2,375
21,3,3,3,377
21,3,3,3,380
21,3,3,3,383
21,3,3,8,386
21,3,3,4,394
21,3,3,2,398
21,3,3,1,400
21,3,3,4,401
21,3,3,1,405
21,3,3,3,406
21,3,3,2,409
21,3,3,3,411
21,3,3,1,414
21,3,3,3,415
21,3,3,3,418
21,3,3,1,421
21,3,3,8,422
21,3,3,6,430
21,3,3,4,436
21,3,3,2,440
21,3,3,3,442
21,3,3,1,445
21,3,3,3,446
21,3,3,12,449
21,3,3,5,461
21,3,3,3,466
21,3,3,4,469
21,3,3,3,473
21,3,3,4,476
21,3,3,4,480
21,3,3,4,484
21,3,3,4,488
21,3,3,4,492
21,3,3,3,496
21,3,3,8,499
21,3,3,3,507
21,3,3,8,510
21,3,3,1,518
21,3,3,5,519
21,3,3,1,524
21,3,3,3,525
21,3,3,4,528
21,3,3,2,532
21,3,3,4,534
21,3,3,3,538
21,3,3,2,541
21,3,3,1,543
21,3,3,3,544
21,3,3,2,547
21,3,3,1,549
21,3,3,3,550
21,3,3,2,553
21,3,3,1,555
21,3,3,3,556
21,3,3,1,559
21,3,3,3,560
21,3,3,4,563
21,3,3,3,567
21,3,3,2,570
21,3,3,1,572
21,3,3,4,573
21,3,3,3,577
21,3,3,4,580
21,3,3,4,584
21,3,3,4,588
21,3,3,4,592
21,3,3,4,596
21,3,3,4,600
21,3,3,4,604
21,3,3,3,608
21,3,3,3,611
21,3,3,2,614
21,3,3,4,616
21,3,3,4,620
21,3,3,3,624
21,3,3,3,627
21,3,3,4,630
21,3,3,1,634
21,3,3,3,635
21,3,3,3,638
21,3,3,1,641
21,3,3,7,642
21,3,3,4,649
21,3,3,3,653
21,3,3,4,656
21,3,3,3,660
21,3,3,4,663
21,3,3,4,667
21,3,3,4,671
21,3,3,4,675
21,3,3,4,679
21,3,3,1,683
21,3,3,5,684
21,3,3,2,689
21,3,3,4,691
21,3,3,3,695
21,3,3,2,698
21,3,3,4,700
21,3,3,2,704
21,3,3,4,706
21,3,3,4,710
21,3,3,2,714
21,3,3,1,716
21,3,3,2,717
21,3,3,1,719
21,3,3,1,720
21,3,3,3,721
21,3,3,1,724
21,3,3,3,725
21,3,3,8,728
21,3,3,5,736
21,3,3,6,741
21,3,3,7,747
21,3,3,4,754
21,3,3,4,758
21,3,3,4,762
21,3,3,1,766
21,3,3,2,767
21,3,3,4,769
21,3,3,5,773
21,3,3,2,778
21,3,3,4,780
21,3,3,3,784
21,3,3,4,787
21,3,3,4,791
21,3,3,4,795
21,3,3,4,799
21,3,3,3,803
21,3,3,2,806
21,3,3,6,808
21,3,3,3,814
21,3,3,4,817
21,3,3,4,821
21,3,3,4,825
21,3,3,2,829
21,3,3,3,831
21,3,3,4,834
21,3,3,3,838
21,3,3,4,841
21,3,3,3,845
21,3,3,4,848
21,3,3,2,852
21,3,3,3,854
21,3,3,2,857
21,3,3,1,859
21,3,3,3,860
21,3,3,2,863
21,3,3,7,865
21,3,3,1,872
21,3,3,3,873
21,3,3,4,876
21,3,3,4,880
21,3,3,4,884
21,3,3,1,888
21,3,3,3,889
21,3,3,3,892
21,3,3,3,895
21,3,3,4,898
21,3,3,4,902
21,3,3,4,906
21,3,3,2,910
21,3,3,1,912
21,3,3,4,913
21,3,3,4,917
21,3,3,6,921
21,3,3,6,927
21,3,3,4,933
21,3,3,4,937
21,3,3,4,941
21,3,3,1,945
21,3,3,4,946
21,3,3,3,950
21,3,3,4,953
21,3,3,1,957
21,3,3,2,958
21,3,3,2,960
21,3,3,2,962
21,3,3,4,964
21,3,3,4,968
21,3,3,3,972
21,3,3,3,975
21,3,3,6,978
21,3,3,3,984
21,3,3,5,987
21,3,3,3,992
21,3,3,3,995
21,3,3,1,998
21,3,3,2,999
21,3,3,3,1001
21,3,3,1,1004
21,3,3,4,1005
21,3,3,2,1009
21,3,3,2,1011
21,3,3,1,1013
21,3,3,4,1014
21,3,3,5,1018
21,3,3,1,1023
21,3,3,1,1024
21,3,3,1,1025
21,3,3,4,1026
21,3,3,4,1030
21,3,3,4,1034
21,3,3,2,1038
21,3,3,4,1040
21,3,3,4,1044
21,3,3,4,1048
21,3,3,3,1052
21,3,3,4,1055
21,3,3,3,1059
21,3,3,4,1062
21,3,3,4,1066
21,3,3,2,1070
21,3,3,3,1072
21,3,3,4,1075
21,3,3,3,1079
21,3,3,4,1082
21,3,3,2,1086
21,3,3,4,1088
21,3,3,5,1092
21,3,3,1,1097
21,3,3,6,1098
21,3,3,3,1104
21,3,3,3,1107
21,3,3,7,1110
21,3,3,2,1117
21,3,3,4,1119
21,3,3,2,1123
21,3,3,2,1125
21,3,3,5,1127
21,3,3,4,1132
21,3,3,5,1136
21,3,3,2,1141
21,3,3,1,1143
21,3,3,6,1144
21,3,3,1,1150
21,3,3,2,1151
21,3,3,5,1153
21,3,3,2,1158
21,3,3,1,1160
21,3,3,3,1161
21,3,3,1,1164
21,3,3,2,1165
21,3,3,4,1167
21,3,3,4,1171
21,3,3,4,1175
21,3,3,5,1179
21,3,3,6,1184
21,3,3,3,1190
21,3,3,5,1193
21,3,3,3,1198
21,3,3,3,1201
21,3,3,2,1204
21,3,3,1,1206
21,3,3,2,1207
21,3,3,1,1209
21,3,3,5,1210
21,3,3,3,1215
21,3,3,2,1218
21,3,3,3,1220
21,3,3,3,1223
21,3,3,2,1226
21,3,3,4,1228
21,3,3,5,1232
21,3,3,3,1237
21,3,3,3,1240
21,3,3,4,1243
21,3,3,3,1247
21,3,3,3,1250
21,3,3,2,1253
21,3,3,5,1255
21,3,3,1,1260
21,3,3,2,1261
21,3,3,3,1263
21,3,3,3,1266
21,3,3,3,1269
21,3,3,3,1272
21,3,3,4,1275
21,3,3,4,1279
21,3,3,4,1283
21,3,3,4,1287
21,3,3,2,1291
21,3,3,1,1293
21,3,3,4,1294
21,3,3,4,1298
21,3,3,4,1302
21,3,3,3,1306
21,3,3,3,1309
21,3,3,4,1312
21,3,3,4,1316
21,3,3,4,1320
21,3,3,2,1324
21,3,3,4,1326
21,3,3,4,1330
21,3,3,3,1334
21,3,3,4,1337
21,3,3,3,1341
21,3,3,3,1344
21,3,3,2,1347
21,3,3,4,1349
21,3,3,5,1353
21,3,3,4,1358
21,3,3,4,1362
21,3,3,7,1366
21,3,3,1,1373
21,3,3,5,1374
21,3,3,2,1379
21,3,3,3,1381
21,3,3,3,1384
21,3,3,1,1387
21,3,3,1,1388
21,3,3,3,1389
21,3,3,3,1392
21,3,3,1,1395
21,3,3,2,1396
21,3,3,7,1398
21,3,3,5,1405
21,3,3,2,1410
21,3,3,1,1412
21,3,3,8,1413
21,3,3,1,1421
21,3,3,1,1422
21,3,3,2,1423
21,3,3,1,1425
21,3,3,2,1426
21,3,3,1,1428
21,3,3,1,1429
21,3,3,1,1430
21,3,3,8,1431
21,3,3,4,1439
21,3,3,4,1443
21,3,3,4,1447
21,3,3,4,1451
21,3,3,2,1455
21,3,3,3,1457
21,3,3,2,1460
21,3,3,5,1462
21,3,3,7,1467
21,3,3,4,1474
26,3,8,4,0
26,3,8,2,4
26,3,8,3,6
26,3,8,4,9
26,3,8,4,13
26,3,8,2,17
26,3,8,3,19
26,3,8,1,22
26,3,8,4,23
26,3,8,1,27
26,3,8,4,28
26,3,8,1,32
26,3,8,4,33
26,3,8,1,37
26,3,8,4,38
26,3,8,4,42
26,3,8,3,46
26,3,8,3,49
26,3,8,2,52
26,3,8,2,54
26,3,8,1,56
26,3,8,1,57
26,3,8,4,58
26,3,8,4,62
26,3,8,3,66
26,3,8,3,69
26,3,8,2,72
26,3,8,2,74
26,3,8,1,76
26,3,8,1,77
26,3,8,4,78
26,3,8,4,82
26,3,8,3,86
26,3,8,3,89
26,3,8,2,92
26,3,8,1,94
26,3,8,1,95
26,3,8,1,96
26,3,8,4,97
26,3,8,3,101
26,3,8,4,104
26,3,8,2,108
26,3,8,1,110
26,3,8,1,111
26,3,8,3,112
26,3,8,3,115
26,3,8,4,118
26,3,8,3,122
26,3,8,4,125
26,3,8,2,129
26,3,8,2,131
26,3,8,1,133
26,3,8,1,134
26,3,8,1,135
26,3,8,5,136
26,3,8,4,141
26,3,8,4,145
26,3,8,1,149
26,3,8,2,150
26,3,8,4,152
26,3,8,2,156
26,3,8,3,158
26,3,8,1,161
26,3,8,1,162
26,3,8,3,163
26,3,8,3,166
26,3,8,3,169
26,3,8,3,172
26,3,8,1,175
26,3,8,3,176
26,3,8,4,179
26,3,8,2,183
26,3,8,3,185
26,3,8,1,188
26,3,8,3,189
26,3,8,3,192
26,3,8,5,195
26,3,8,4,200
24,3,6,4,0
24,3,6,2,4
24,3,6,2,6
24,3,6,3,8
24,3,6,2,11
24,3,6,2,13
24,3,6,3,15
24,3,6,3,18
24,3,6,2,21
24,3,6,6,23
24,3,6,4,29
24,3,6,2,33
24,3,6,1,35
24,3,6,1,36
24,3,6,4,37
24,3,6,4,41
24,3,6,2,45
24,3,6,1,47
24,3,6,2,48
24,3,6,2,50
24,3,6,1,52
24,3,6,4,53
24,3,6,2,57
24,3,6,1,59
24,3,6,4,60
24,3,6,2,64
24,3,6,4,66
24,3,6,1,70
24,3,6,1,71
24,3,6,3,72
24,3,6,1,75
24,3,6,1,76
24,3,6,3,77
24,3,6,1,80
24,3,6,1,81
24,3,6,6,82
24,3,6,1,88
24,3,6,4,89
24,3,6,1,93
24,3,6,2,94
24,3,6,3,96
24,3,6,1,99
24,3,6,1,100
24,3,6,4,101
24,3,6,1,105
24,3,6,1,106
24,3,6,1,107
24,3,6,4,108
24,3,6,2,112
24,3,6,1,114
24,3,6,2,115
24,3,6,1,117
24,3,6,2,118
24,3,6,1,120
24,3,6,2,121
24,3,6,1,123
24,3,6,1,124
24,3,6,4,125
24,3,6,4,129
24,3,6,3,133
24,3,6,2,136
24,3,6,1,138
24,3,6,5,139
24,3,6,3,144
24,3,6,3,147
24,3,6,4,150
24,3,6,3,154
24,3,6,4,157
24,3,6,2,161
24,3,6,3,163
24,3,6,5,166
24,3,6,3,171
24,3,6,3,174
24,3,6,3,177
24,3,6,2,180
24,3,6,1,182
24,3,6,4,183
24,3,6,1,187
24,3,6,1,188
24,3,6,4,189
24,3,6,1,193
24,3,6,3,194
24,3,6,2,197
24,3,6,2,199
24,3,6,2,201
24,3,6,6,203
24,3,6,2,209
24,3,6,3,211
24,3,6,1,214
24,3,6,3,215
24,3,6,1,218
24,3,6,2,219
24,3,6,6,221
24,3,6,4,227
24,3,6,4,231
24,3,6,4,235
24,3,6,2,239
24,3,6,1,241
24,3,6,3,242
24,3,6,4,245
24,3,6,4,249
24,3,6,2,253
24,3,6,4,255
24,3,6,2,259
24,3,6,3,261
24,3,6,2,264
24,3,6,2,266
24,3,6,2,268
24,3,6,1,270
24,3,6,1,271
24,3,6,4,272
24,3,6,1,276
24,3,6,3,277
24,3,6,2,280
24,3,6,2,282
24,3,6,4,284
24,3,6,1,288
24,3,6,4,289
24,3,6,3,293
24,3,6,2,296
24,3,6,1,298
24,3,6,1,299
24,3,6,1,300
24,3,6,1,301
24,3,6,7,302
24,3,6,1,309
24,3,6,3,310
24,3,6,2,313
24,3,6,2,315
24,3,6,3,317
24,3,6,2,320
24,3,6,2,322
24,3,6,2,324
24,3,6,2,326
24,3,6,6,328
24,3,6,3,334
24,3,6,4,337
24,3,6,1,341
24,3,6,4,342
24,3,6,1,346
24,3,6,1,347
24,3,6,4,348
24,3,6,2,352
24,3,6,2,354
24,3,6,2,356
24,3,6,7,358
24,3,6,4,365
24,3,6,2,369
24,3,6,3,371
24,3,6,1,374
24,3,6,3,375
24,3,6,8,378
24,3,6,4,386
24,3,6,3,390
24,3,6,1,393
24,3,6,1,394
24,3,6,1,395
24,3,6,4,396
24,3,6,1,400
24,3,6,3,401
24,3,6,5,404
24,3,6,2,409
24,3,6,2,411
24,3,6,1,413
24,3,6,4,414
24,3,6,3,418
24,3,6,1,421
24,3,6,5,422
24,3,6,4,427
24,3,6,1,431
24,3,6,3,432
24,3,6,7,435
24,3,6,1,442
24,3,6,1,443
24,3,6,2,444
24,3,6,3,446
24,3,6,4,449
24,3,6,4,453
24,3,6,1,457
24,3,6,4,458
24,3,6,4,462
24,3,6,4,466
24,3,6,4,470
24,3,6,4,474
24,3,6,4,478
24,3,6,4,482
24,3,6,2,486
24,3,6,1,488
24,3,6,3,489
24,3,6,1,492
24,3,6,2,493
24,3,6,5,495
24,3,6,2,500
24,3,6,2,502
24,3,6,1,504
24,3,6,1,505
24,3,6,4,506
24,3,6,4,510
24,3,6,1,514
24,3,6,4,515
24,3,6,1,519
24,3,6,5,520
24,3,6,3,525
24,3,6,1,528
24,3,6,1,529
24,3,6,2,530
24,3,6,4,532
24,3,6,1,536
24,3,6,2,537
24,3,6,2,539
24,3,6,1,541
24,3,6,2,542
24,3,6,1,544
24,3,6,2,545
24,3,6,1,547
24,3,6,1,548
24,3,6,4,549
24,3,6,4,553
24,3,6,4,557
24,3,6,2,561
24,3,6,4,563
24,3,6,1,567
24,3,6,5,568
24,3,6,1,573
24,3,6,4,574
24,3,6,4,578
24,3,6,4,582
24,3,6,1,586
24,3,6,6,587
24,3,6,2,593
24,3,6,3,595
24,3,6,2,598
24,3,6,4,600
24,3,6,5,604
24,3,6,5,609
24,3,6,1,614
24,3,6,3,615
24,3,6,2,618
24,3,6,4,620
24,3,6,3,624
24,3,6,4,627
24,3,6,4,631
24,3,6,5,635
24,3,6,2,640
24,3,6,4,642
24,3,6,4,646
24,3,6,2,650
24,3,6,2,652
24,3,6,2,654
24,3,6,5,656
24,3,6,3,661
24,3,6,4,664
24,3,6,2,668
24,3,6,4,670
24,3,6,2,674
24,3,6,3,676
24,3,6,2,679
24,3,6,4,681
24,3,6,3,685
24,3,6,1,688
24,3,6,1,689
24,3,6,4,690
24,3,6,1,694
24,3,6,4,695
24,3,6,3,699
24,3,6,2,702
24,3,6,1,704
24,3,6,1,705
24,3,6,1,706
24,3,6,4,707
24,3,6,1,711
24,3,6,2,712
24,3,6,3,714
24,3,6,3,717
24,3,6,3,720
24,3,6,2,723
24,3,6,1,725
24,3,6,4,726
24,3,6,2,730
24,3,6,3,732
24,3,6,3,735
24,3,6,4,738
24,3,6,4,742
24,3,6,2,746
24,3,6,1,748
24,3,6,4,749
24,3,6,1,753
24,3,6,4,754
24,3,6,3,758
24,3,6,2,761
24,3,6,3,763
24,3,6,3,766
24,3,6,1,769
24,3,6,1,770
24,3,6,4,771
24,3,6,3,775
24,3,6,2,778
24,3,6,1,780
24,3,6,4,781
24,3,6,3,785
24,3,6,4,788
24,3,6,2,792
24,3,6,3,794
24,3,6,4,797
24,3,6,5,801
24,3,6,2,806
24,3,6,2,808
24,3,6,1,810
24,3,6,4,811
24,3,6,4,815
24,3,6,4,819
24,3,6,4,823
24,3,6,4,827
24,3,6,4,831
24,3,6,1,835
24,3,6,4,836
24,3,6,4,840
24,3,6,1,844
24,3,6,2,845
24,3,6,3,847
24,3,6,4,850
24,3,6,2,854
24,3,6,4,856
24,3,6,3,860
24,3,6,4,863
24,3,6,1,867
24,3,6,4,868
24,3,6,1,872
24,3,6,2,873
24,3,6,2,875
24,3,6,1,877
24,3,6,3,878
24,3,6,4,881
24,3,6,2,885
24,3,6,2,887
24,3,6,4,889
24,3,6,3,893
24,3,6,4,896
24,3,6,1,900
24,3,6,4,901
24,3,6,3,905
24,3,6,3,908
24,3,6,2,911
24,3,6,3,913
24,3,6,3,916
24,3,6,2,919
24,3,6,4,921
24,3,6,4,925
24,3,6,1,929
24,3,6,2,930
24,3,6,3,932
24,3,6,3,935
24,3,6,4,938
24,3,6,4,942
24,3,6,4,946
24,3,6,4,950
24,3,6,4,954
24,3,6,1,958
24,3,6,3,959
24,3,6,1,962
24,3,6,1,963
24,3,6,9,964
24,3,6,4,973
24,3,6,1,977
24,3,6,1,978
24,3,6,9,979
24,3,6,5,988
24,3,6,4,993
24,3,6,6,997
24,3,6,4,1003
24,3,6,4,1007
24,3,6,2,1011
24,3,6,1,1013
24,3,6,2,1014
24,3,6,3,1016
24,3,6,1,1019
24,3,6,3,1020
24,3,6,3,1023
24,3,6,3,1026
24,3,6,4,1029
24,3,6,3,1033
24,3,6,1,1036
24,3,6,1,1037
24,3,6,5,1038
24,3,6,1,1043
24,3,6,3,1044
24,3,6,4,1047
24,3,6,1,1051
24,3,6,4,1052
24,3,6,3,1056
24,3,6,4,1059
24,3,6,1,1063
24,3,6,3,1064
24,3,6,2,1067
24,3,6,1,1069
24,3,6,5,1070
24,3,6,1,1075
24,3,6,3,1076
24,3,6,3,1079
24,3,6,4,1082
24,3,6,2,1086
24,3,6,2,1088
24,3,6,4,1090
24,3,6,3,1094
24,3,6,4,1097
24,3,6,2,1101
24,3,6,1,1103
24,3,6,2,1104
24,3,6,1,1106
24,3,6,1,1107
5,1,5,4,0
5,1,5,2,4
5,1,5,4,6
5,1,5,4,10
5,1,5,4,14
5,1,5,4,18
5,1,5,1,22
5,1,5,2,23
5,1,5,4,25
5,1,5,4,29
5,1,5,3,33
5,1,5,1,36
5,1,5,4,37
5,1,5,3,41
5,1,5,2,44
5,1,5,3,46
5,1,5,3,49
5,1,5,4,52
5,1,5,2,56
5,1,5,4,58
5,1,5,5,62
5,1,5,5,67
5,1,5,3,72
5,1,5,4,75
5,1,5,1,79
5,1,5,3,80
5,1,5,6,83
5,1,5,6,89
5,1,5,4,95
5,1,5,2,99
5,1,5,4,101
5,1,5,3,105
5,1,5,4,108
5,1,5,4,112
5,1,5,4,116
5,1,5,2,120
5,1,5,1,122
5,1,5,6,123
5,1,5,5,129
5,1,5,1,134
5,1,5,6,135
5,1,5,2,141
5,1,5,2,143
5,1,5,4,145
5,1,5,4,149
5,1,5,4,153
5,1,5,4,157
5,1,5,1,161
5,1,5,4,162
5,1,5,2,166
5,1,5,4,168
5,1,5,3,172
5,1,5,6,175
5,1,5,3,181
5,1,5,5,184
5,1,5,1,189
5,1,5,2,190
5,1,5,1,192
5,1,5,4,193
5,1,5,4,197
5,1,5,4,201
5,1,5,5,205
5,1,5,5,210
5,1,5,1,215
5,1,5,3,216
5,1,5,3,219
5,1,5,1,222
5,1,5,4,223
5,1,5,3,227
5,1,5,4,230
5,1,5,1,234
5,1,5,1,235
5,1,5,5,236
5,1,5,2,241
5,1,5,1,243
5,1,5,6,244
5,1,5,3,250
5,1,5,1,253
5,1,5,4,254
5,1,5,3,258
5,1,5,1,261
5,1,5,6,262
5,1,5,4,268
5,1,5,4,272
5,1,5,4,276
5,1,5,2,280
5,1,5,2,282
5,1,5,4,284
5,1,5,4,288
5,1,5,4,292
5,1,5,4,296
5,1,5,2,300
5,1,5,2,302
5,1,5,4,304
5,1,5,4,308
5,1,5,4,312
5,1,5,4,316
5,1,5,5,320
5,1,5,4,325
5,1,5,4,329
5,1,5,4,333
5,1,5,4,337
5,1,5,4,341
5,1,5,4,345
5,1,5,2,349
5,1,5,4,351
5,1,5,4,355
5,1,5,2,359
5,1,5,1,361
5,1,5,1,362
5,1,5,1,363
5,1,5,1,364
5,1,5,1,365
5,1,5,1,366
5,1,5,1,367
5,1,5,4,368
5,1,5,4,372
5,1,5,2,376
5,1,5,4,378
5,1,5,2,382
5,1,5,2,384
5,1,5,4,386
5,1,5,2,390
5,1,5,4,392
5,1,5,2,396
5,1,5,2,398
5,1,5,2,400
5,1,5,5,402
5,1,5,3,407
5,1,5,1,410
5,1,5,4,411
5,1,5,4,415
5,1,5,2,419
5,1,5,3,421
5,1,5,1,424
5,1,5,5,425
5,1,5,3,430
5,1,5,1,433
5,1,5,7,434
5,1,5,4,441
5,1,5,1,445
5,1,5,4,446
5,1,5,5,450
5,1,5,1,455
5,1,5,2,456
5,1,5,3,458
5,1,5,5,461
5,1,5,2,466
5,1,5,1,468
5,1,5,2,469
5,1,5,4,471
5,1,5,4,475
5,1,5,4,479
5,1,5,4,483
5,1,5,3,487
5,1,5,4,490
5,1,5,1,494
5,1,5,2,495
5,1,5,3,497
5,1,5,3,500
5,1,5,4,503
5,1,5,4,507
5,1,5,3,511
5,1,5,4,514
5,1,5,6,518
5,1,5,2,524
5,1,5,4,526
5,1,5,3,530
5,1,5,3,533
5,1,5,6,536
5,1,5,3,542
5,1,5,6,545
5,1,5,3,551
5,1,5,4,554
5,1,5,4,558
5,1,5,4,562
5,1,5,4,566
5,1,5,1,570
5,1,5,3,571
5,1,5,4,574
5,1,5,4,578
5,1,5,4,582
5,1,5,4,586
5,1,5,4,590
5,1,5,4,594
5,1,5,4,598
5,1,5,4,602
5,1,5,2,606
5,1,5,4,608
5,1,5,4,612
5,1,5,3,616
5,1,5,1,619
5,1,5,3,620
5,1,5,1,623
5,1,5,3,624
5,1,5,3,627
5,1,5,2,630
5,1,5,1,632
5,1,5,1,633
5,1,5,3,634
5,1,5,5,637
5,1,5,4,642
5,1,5,3,646
5,1,5,2,649
5,1,5,3,651
5,1,5,5,654
5,1,5,3,659
5,1,5,3,662
5,1,5,4,665
5,1,5,2,669
5,1,5,4,671
5,1,5,2,675
5,1,5,2,677
5,1,5,3,679
5,1,5,4,682
5,1,5,1,686
5,1,5,4,687
5,1,5,1,691
5,1,5,4,692
5,1,5,3,696
5,1,5,7,699
5,1,5,1,706
5,1,5,4,707
5,1,5,7,711
5,1,5,3,718
5,1,5,1,721
5,1,5,4,722
5,1,5,2,726
5,1,5,4,728
5,1,5,4,732
5,1,5,6,736
5,1,5,3,742
5,1,5,2,745
5,1,5,2,747
5,1,5,1,749
5,1,5,3,750
5,1,5,4,753
5,1,5,5,757
5,1,5,1,762
5,1,5,1,763
5,1,5,2,764
5,1,5,1,766
5,1,5,1,767
5,1,5,4,768
5,1,5,2,772
5,1,5,2,774
5,1,5,3,776
5,1,5,4,779
5,1,5,1,783
5,1,5,2,784
5,1,5,3,786
5,1,5,3,789
5,1,5,4,792
5,1,5,3,796
5,1,5,2,799
5,1,5,4,801
5,1,5,3,805
5,1,5,3,808
5,1,5,3,811
5,1,5,4,814
5,1,5,3,818
5,1,5,5,821
5,1,5,2,826
5,1,5,3,828
5,1,5,5,831
5,1,5,1,836
5,1,5,2,837
5,1,5,1,839
5,1,5,3,840
5,1,5,3,843
5,1,5,5,846
5,1,5,2,851
5,1,5,1,853
5,1,5,1,854
5,1,5,1,855
5,1,5,1,856
5,1,5,1,857
5,1,5,2,858
5,1,5,1,860
5,1,5,1,861
5,1,5,1,862
5,1,5,1,863
5,1,5,1,864
5,1,5,3,865
5,1,5,1,868
5,1,5,3,869
5,1,5,1,872
5,1,5,2,873
5,1,5,2,875
5,1,5,1,877
5,1,5,1,878
5,1,5,1,879
5,1,5,1,880
5,1,5,1,881
5,1,5,1,882
5,1,5,2,883
5,1,5,1,885
5,1,5,1,886
5,1,5,1,887
5,1,5,1,888
5,1,5,1,889
5,1,5,4,890
5,1,5,1,894
5,1,5,3,895
5,1,5,4,898
5,1,5,1,902
5,1,5,1,903
5,1,5,1,904
5,1,5,1,905
5,1,5,1,906
5,1,5,1,907
5,1,5,4,908
5,1,5,4,912
5,1,5,4,916
5,1,5,2,920
5,1,5,4,922
5,1,5,3,926
5,1,5,3,929
5,1,5,1,932
5,1,5,2,933
5,1,5,1,935
5,1,5,1,936
5,1,5,5,937
5,1,5,5,942
5,1,5,1,947
5,1,5,4,948
5,1,5,4,952
5,1,5,3,956
5,1,5,4,959
5,1,5,3,963
5,1,5,4,966
5,1,5,4,970
5,1,5,1,974
5,1,5,2,975
5,1,5,4,977
5,1,5,2,981
5,1,5,1,983
5,1,5,4,984
5,1,5,2,988
5,1,5,1,990
5,1,5,1,991
5,1,5,1,992
5,1,5,1,993
5,1,5,1,994
5,1,5,1,995
5,1,5,3,996
5,1,5,2,999
5,1,5,4,1001
5,1,5,4,1005
5,1,5,5,1009
5,1,5,1,1014
5,1,5,1,1015
5,1,5,4,1016
5,1,5,4,1020
5,1,5,4,1024
5,1,5,1,1028
5,1,5,2,1029
5,1,5,4,1031
5,1,5,2,1035
5,1,5,2,1037
5,1,5,4,1039
5,1,5,5,1043
5,1,5,4,1048
5,1,5,5,1052
5,1,5,2,1057
5,1,5,4,1059
5,1,5,4,1063
5,1,5,2,1067
5,1,5,4,1069
5,1,5,4,1073
5,1,5,4,1077
5,1,5,4,1081
5,1,5,6,1085
5,1,5,4,1091
5,1,5,4,1095
5,1,5,6,1099
5,1,5,6,1105
5,1,5,4,1111
5,1,5,1,1115
5,1,5,6,1116
5,1,5,4,1122
5,1,5,4,1126
5,1,5,7,1130
5,1,5,4,1137
10,2,1,5,0
10,2,1,3,5
10,2,1,2,8
10,2,1,4,10
10,2,1,1,14
10,2,1,3,15
10,2,1,2,18
10,2,1,2,20
10,2,1,1,22
10,2,1,4,23
10,2,1,2,27
10,2,1,4,29
10,2,1,1,33
10,2,1,7,34
10,2,1,6,41
10,2,1,2,47
10,2,1,6,49
10,2,1,2,55
10,2,1,4,57
10,2,1,1,61
10,2,1,1,62
10,2,1,5,63
10,2,1,2,68
10,2,1,5,70
10,2,1,3,75
10,2,1,4,78
10,2,1,2,82
10,2,1,4,84
10,2,1,2,88
10,2,1,3,90
10,2,1,3,93
10,2,1,3,96
10,2,1,2,99
10,2,1,3,101
10,2,1,1,104
10,2,1,4,105
10,2,1,4,109
10,2,1,4,113
10,2,1,8,117
10,2,1,1,125
10,2,1,4,126
10,2,1,4,130
10,2,1,2,134
10,2,1,4,136
10,2,1,4,140
10,2,1,4,144
10,2,1,5,148
10,2,1,3,153
10,2,1,2,156
10,2,1,4,158
10,2,1,2,162
10,2,1,4,164
10,2,1,4,168
10,2,1,4,172
10,2,1,3,176
10,2,1,2,179
10,2,1,4,181
10,2,1,8,185
10,2,1,4,193
10,2,1,4,197
10,2,1,4,201
10,2,1,4,205
10,2,1,4,209
10,2,1,4,213
10,2,1,3,217
10,2,1,2,220
10,2,1,2,222
10,2,1,4,224
10,2,1,3,228
10,2,1,4,231
10,2,1,5,235
10,2,1,2,240
10,2,1,5,242
10,2,1,3,247
10,2,1,4,250
10,2,1,3,254
10,2,1,2,257
10,2,1,5,259
10,2,1,4,264
10,2,1,1,268
10,2,1,1,269
10,2,1,4,270
10,2,1,4,274
10,2,1,4,278
10,2,1,3,282
10,2,1,4,285
10,2,1,5,289
10,2,1,3,294
10,2,1,3,297
10,2,1,2,300
10,2,1,4,302
10,2,1,2,306
10,2,1,3,308
10,2,1,4,311
10,2,1,4,315
10,2,1,3,319
10,2,1,3,322
