level_id,episode,mission,number,x_position,y_position
5,1,5,199,1664,864
5,1,5,200,1536,1336
5,1,5,201,1512,1368
5,1,5,202,1536,928
5,1,5,203,1632,800
5,1,5,204,1600,768
5,1,5,205,1488,768
5,1,5,206,1440,784
5,1,5,207,1400,840
5,1,5,208,1408,944
5,1,5,209,1472,944
5,1,5,210,1480,920
5,1,5,211,1504,912
5,1,5,212,1520,912
5,1,5,213,944,128
5,1,5,214,664,248
5,1,5,215,560,272
5,1,5,216,480,320
5,1,5,217,448,392
5,1,5,218,448,480
5,1,5,219,448,544
5,1,5,220,448,624
5,1,5,221,480,656
5,1,5,222,680,656
5,1,5,223,384,720
5,1,5,224,384,544
5,1,5,225,416,480
5,1,5,226,416,400
5,1,5,227,832,248
5,1,5,228,832,448
5,1,5,229,816,248
5,1,5,230,816,464
5,1,5,231,960,464
5,1,5,232,944,448
5,1,5,233,944,248
5,1,5,234,960,248
5,1,5,235,944,224
5,1,5,236,1152,272
5,1,5,237,1104,272
5,1,5,238,1192,320
5,1,5,239,1216,480
5,1,5,240,1184,712
5,1,5,241,752,680
5,1,5,242,792,728
5,1,5,243,864,784
5,1,5,244,928,792
5,1,5,245,1024,792
5,1,5,246,1120,792
5,1,5,247,1088,936
5,1,5,248,1120,864
5,1,5,249,808,936
5,1,5,250,544,496
5,1,5,251,1088,704
5,1,5,252,960,856
5,1,5,253,888,856
5,1,5,254,736,704
5,1,5,255,656,704
5,1,5,256,656,896
5,1,5,257,768,896
5,1,5,258,640,896
5,1,5,259,640,704
5,1,5,260,-64,1312
5,1,5,261,64,1312
5,1,5,262,64,1344
5,1,5,263,-64,1344
5,1,5,264,1152,256
5,1,5,265,1216,256
5,1,5,266,1088,64
5,1,5,267,1088,192
5,1,5,268,1344,192
5,1,5,269,1344,0
5,1,5,270,1152,0
5,1,5,271,1120,-64
5,1,5,272,1024,-96
5,1,5,273,448,-80
5,1,5,274,576,-96
5,1,5,275,448,16
5,1,5,276,576,32
5,1,5,277,992,32
5,1,5,278,1024,816
5,1,5,279,-896,704
5,1,5,280,-896,664
5,1,5,281,-128,-64
5,1,5,282,384,400
5,1,5,283,256,400
5,1,5,284,256,384
5,1,5,285,384,384
5,1,5,286,448,360
5,1,5,287,448,256
5,1,5,288,256,256
5,1,5,289,400,720
5,1,5,290,456,720
5,1,5,291,-32,1568
5,1,5,292,32,1568
5,1,5,293,32,1584
5,1,5,294,-32,1584
5,1,5,295,256,1640
5,1,5,296,64,1640
5,1,5,297,-256,1792
5,1,5,298,-128,1792
5,1,5,299,-64,1856
5,1,5,300,64,1856
5,1,5,301,128,1792
5,1,5,302,256,1792
5,1,5,303,-64,1984
5,1,5,304,64,1984
5,1,5,305,-144,2048
5,1,5,306,-144,1808
5,1,5,307,-256,1872
5,1,5,308,144,1856
5,1,5,309,144,2048
5,1,5,310,256,1856
5,1,5,311,-256,1640
5,1,5,312,-384,1728
5,1,5,313,-448,1728
5,1,5,314,-576,1856
5,1,5,315,-408,1888
5,1,5,316,-376,1888
5,1,5,317,-360,1904
5,1,5,318,-360,1936
5,1,5,319,-376,1952
5,1,5,320,-408,1952
5,1,5,321,-424,1936
5,1,5,322,-424,1904
5,1,5,323,-16,1728
5,1,5,324,16,1728
5,1,5,325,32,1744
5,1,5,326,32,1776
5,1,5,327,16,1792
5,1,5,328,-16,1792
5,1,5,329,-32,1776
5,1,5,330,-32,1744
5,1,5,331,272,1952
5,1,5,332,304,1952
5,1,5,333,320,1968
5,1,5,334,320,2000
5,1,5,335,304,2016
5,1,5,336,272,2016
5,1,5,337,256,2000
5,1,5,338,256,1968
5,1,5,339,-288,2048
5,1,5,340,-256,2048
5,1,5,341,-240,2064
5,1,5,342,-240,2096
5,1,5,343,-256,2112
5,1,5,344,-288,2112
5,1,5,345,-304,2096
5,1,5,346,-304,2064
5,1,5,347,-576,1960
5,1,5,348,-448,2048
5,1,5,349,-448,2176
5,1,5,350,-256,2240
5,1,5,351,-96,2240
5,1,5,352,64,2240
5,1,5,353,256,2176
5,1,5,354,384,2176
5,1,5,355,512,2048
5,1,5,356,512,1728
5,1,5,357,376,1792
5,1,5,358,408,1792
5,1,5,359,424,1808
5,1,5,360,424,1840
5,1,5,361,408,1856
5,1,5,362,376,1856
5,1,5,363,360,1840
5,1,5,364,360,1808
5,1,5,365,-32,2048
5,1,5,366,32,2048
5,1,5,367,-72,2384
5,1,5,368,8,2368
5,1,5,369,-96,2264
5,1,5,370,-160,2304
5,1,5,371,-160,2368
5,1,5,372,-184,2304
5,1,5,373,-184,2368
5,1,5,374,-200,2368
5,1,5,375,-200,2304
5,1,5,376,-224,2368
5,1,5,377,-224,2304
5,1,5,378,-224,2272
5,1,5,379,-384,2272
5,1,5,380,-384,2496
5,1,5,381,-320,2496
5,1,5,382,-256,2496
5,1,5,383,-224,2496
5,1,5,384,-32,1552
5,1,5,385,32,1552
5,1,5,386,-32,1600
5,1,5,387,-64,1640
5,1,5,388,32,1600
5,1,5,389,232,912
5,1,5,390,168,912
5,1,5,391,-1792,800
5,1,5,392,-1840,800
5,1,5,393,-1840,864
5,1,5,394,-1792,864
5,1,5,395,-1344,1024
5,1,5,396,-1440,1024
5,1,5,397,-1440,928
5,1,5,398,-1344,928
5,1,5,399,-1344,736
5,1,5,400,-1440,736
5,1,5,401,-1440,640
5,1,5,402,-1344,640
5,1,5,403,1280,960
5,1,5,404,1280,944
5,1,5,405,1344,944
5,1,5,406,1376,896
5,1,5,407,1376,800
5,1,5,408,1280,736
5,1,5,409,144,1248
5,1,5,410,144,1216
5,1,5,411,80,1376
5,1,5,412,80,1408
5,1,5,413,144,1280
5,1,5,414,-144,1640
5,1,5,415,-144,1624
5,1,5,416,-96,1624
5,1,5,417,-96,1472
5,1,5,418,-128,1408
5,1,5,419,-144,1584
5,1,5,420,-192,1584
5,1,5,421,-192,1640
5,1,5,422,-144,1536
5,1,5,423,-448,1536
5,1,5,424,-448,1408
5,1,5,425,-1848,864
5,1,5,426,-1848,800
5,1,5,427,-1920,864
5,1,5,428,96,232
5,1,5,429,224,232
5,1,5,430,1120,816
5,1,5,431,-128,320
5,1,5,432,-128,336
5,1,5,433,0,336
5,1,5,434,0,320
5,1,5,435,448,32
5,1,5,436,448,-96
5,1,5,437,1216,192
5,1,5,438,1088,0
5,1,5,439,1104,192
5,1,5,440,1152,192
5,1,5,441,1064,64
5,1,5,442,1152,-24
5,1,5,443,1008,264
5,1,5,444,1104,288
5,1,5,445,1040,288
5,1,5,446,-896,960
5,1,5,447,-1064,960
5,1,5,448,-1064,992
5,1,5,449,-1064,1024
5,1,5,450,-1072,1056
5,1,5,451,-1088,1088
5,1,5,452,-1104,1112
5,1,5,453,-1120,1128
5,1,5,454,-1152,1144
5,1,5,455,-896,1000
5,1,5,456,-896,1040
5,1,5,457,-904,1088
5,1,5,458,-920,1144
5,1,5,459,-960,1200
5,1,5,460,-1024,1248
5,1,5,461,-1104,1272
5,1,5,462,-1184,1280
5,1,5,463,-896,624
5,1,5,464,-904,576
5,1,5,465,-920,520
5,1,5,466,-1104,392
5,1,5,467,-1184,384
5,1,5,468,-1064,704
5,1,5,469,-1064,640
5,1,5,470,-1064,672
5,1,5,471,-1072,608
5,1,5,472,-1088,576
5,1,5,473,-1104,552
5,1,5,474,-1120,536
5,1,5,475,-1152,520
5,1,5,476,-1024,1312
5,1,5,477,-960,1312
5,1,5,478,-872,768
5,1,5,479,-872,896
5,1,5,480,-960,352
5,1,5,481,-1024,352
5,1,5,482,432,928
5,1,5,483,880,1216
5,1,5,484,880,1088
5,1,5,485,-64,1552
5,1,5,486,64,1552
5,1,5,487,576,576
5,1,5,488,800,576
5,1,5,489,896,704
5,1,5,490,-1856,728
5,1,5,491,-1920,728
5,1,5,492,-1920,792
5,1,5,493,-1920,800
5,1,5,494,-1856,792
5,1,5,495,-208,1808
5,1,5,496,-208,1872
5,1,5,497,-1792,576
5,1,5,498,-1792,704
5,1,5,499,-1808,704
5,1,5,500,-1808,720
5,1,5,501,-1744,448
5,1,5,502,-1808,568
5,1,5,503,-1744,256
5,1,5,504,-2112,256
5,1,5,505,-2240,384
5,1,5,506,-2240,1280
5,1,5,507,-1936,880
5,1,5,508,-1936,720
5,1,5,509,-1808,880
5,1,5,510,-1808,896
5,1,5,511,-1792,896
5,1,5,512,-1808,1096
5,1,5,513,-1744,1216
5,1,5,514,-1744,1408
5,1,5,515,-2112,1408
5,1,5,516,-2080,320
5,1,5,517,-2176,448
5,1,5,518,-2176,1216
5,1,5,519,-2072,1344
5,1,5,520,-1856,800
5,1,5,521,-1920,720
5,1,5,522,-1856,720
5,1,5,523,-1856,688
5,1,5,524,-1920,688
5,1,5,525,-1856,656
5,1,5,526,-1920,656
5,1,5,527,-1856,624
5,1,5,528,-1920,624
5,1,5,529,1728,704
5,1,5,530,1728,544
5,1,5,531,1472,704
5,1,5,532,1664,704
5,1,5,533,1664,544
5,1,5,534,1472,544
5,1,5,535,1216,320
5,1,5,536,1240,480
5,1,5,537,1208,712
5,1,5,538,1280,256
5,1,5,539,1280,712
5,1,5,540,1408,576
5,1,5,541,1408,256
5,1,5,542,1368,576
5,1,5,543,1368,320
5,1,5,544,-1280,1072
5,1,5,545,-1280,592
5,1,5,546,-192,-704
5,1,5,547,-192,-736
5,1,5,548,-256,-736
5,1,5,549,-256,-704
5,1,5,550,-320,64
5,1,5,551,64,1520
5,1,5,552,144,1520
5,1,5,553,144,1408
5,1,5,554,80,1248
5,1,5,555,80,1280
5,1,5,556,80,1312
5,1,5,557,80,1344
5,1,5,558,144,1376
5,1,5,559,144,1344
5,1,5,560,144,1312
5,1,5,561,64,1408
5,1,5,562,64,1392
5,1,5,563,64,1536
5,1,5,564,-1168,1136
5,1,5,565,-1168,528
5,1,5,566,-128,-80
5,1,5,567,-128,-96
5,1,5,568,-16,-112
5,1,5,569,32,-216
5,1,5,570,32,-480
5,1,5,571,-16,-640
5,1,5,572,-128,-704
5,1,5,573,-320,-704
5,1,5,574,-424,-640
5,1,5,575,-472,-480
5,1,5,576,-472,-216
5,1,5,577,-416,-112
5,1,5,578,-320,-96
5,1,5,579,-320,-80
5,1,5,580,-320,-64
5,1,5,581,-152,-704
5,1,5,582,-296,-704
5,1,5,583,-576,-512
5,1,5,584,-640,-296
5,1,5,585,-704,-448
5,1,5,586,-704,-640
5,1,5,587,-576,-640
5,1,5,588,208,-288
5,1,5,589,320,-432
5,1,5,590,320,-640
5,1,5,591,160,-640
5,1,5,592,160,-568
5,1,5,593,112,-496
5,1,5,594,-1216,384
5,1,5,595,-1392,384
5,1,5,596,-1216,192
5,1,5,597,-1392,192
5,1,5,598,-1216,368
5,1,5,599,-1392,368
5,1,5,600,-1392,1280
5,1,5,601,-1216,1280
5,1,5,602,-1392,1296
5,1,5,603,-1216,1296
5,1,5,604,-1392,1472
5,1,5,605,-1216,1472
5,1,5,606,0,2144
5,1,5,607,-64,2112
5,1,5,608,64,2112
5,1,5,609,-288,2432
5,1,5,610,-320,2432
5,1,5,611,-320,2424
5,1,5,612,-288,2424
5,1,5,613,-32,896
5,1,5,614,-32,768
5,1,5,615,-1344,720
5,1,5,616,-1344,656
5,1,5,617,-1344,1008
5,1,5,618,-1344,944
5,1,5,619,-296,880
5,1,5,620,-296,784
5,1,5,621,-296,768
5,1,5,622,-296,896
5,1,5,623,-608,1960
5,1,5,624,-608,1856
5,1,5,625,-736,1792
5,1,5,626,-736,1664
5,1,5,627,-576,1600
5,1,5,628,-576,1408
5,1,5,629,-736,1344
5,1,5,630,-736,1248
5,1,5,631,-608,1248
5,1,5,632,-608,1168
5,1,5,633,-864,1168
5,1,5,634,-864,1344
5,1,5,635,-1024,1408
5,1,5,636,-1024,1600
5,1,5,637,-864,1664
5,1,5,638,-864,1856
5,1,5,639,-728,1960
5,1,5,640,-800,1568
5,1,5,641,-816,1520
5,1,5,642,-864,1528
5,1,5,643,-824,1504
5,1,5,644,-848,1464
5,1,5,645,-800,1488
5,1,5,646,-752,1464
5,1,5,647,-776,1504
5,1,5,648,-736,1528
5,1,5,649,-784,1520
5,1,5,650,-840,1560
5,1,5,651,-864,1480
5,1,5,652,-736,1480
5,1,5,653,-760,1560
5,1,5,654,-824,1448
5,1,5,655,-776,1448
5,1,5,656,-960,1248
5,1,5,657,-864,1248
5,1,5,658,-864,1312
5,1,5,659,-944,1312
5,1,5,660,-880,1312
5,1,5,661,-880,1248
5,1,5,662,-944,1248
5,1,5,663,-624,1960
5,1,5,664,-624,1856
5,1,5,665,-1920,289
5,1,5,666,-2176,656
5,1,5,667,-1856,277
5,1,5,668,-2176,720
5,1,5,669,-2176,896
5,1,5,670,-1856,864
5,1,5,671,-1856,880
5,1,5,672,-2198,342
5,1,5,673,-2240,896
5,1,5,674,-1600,896
5,1,5,675,-1600,800
5,1,5,676,-1808,608
5,1,5,677,-640,773
5,1,5,678,-576,896
5,1,5,679,-896,640
5,1,5,680,-1600,640
5,1,5,681,-1099,640
5,1,5,682,-1102,613
5,1,5,683,-1179,592
5,1,5,684,-1158,537
5,1,5,685,-1149,512
5,1,5,686,-576,-265
5,1,5,687,-2176,1344
5,1,5,688,-1808,1056
5,1,5,689,-1536,1136
5,1,5,690,-1600,1024
5,1,5,691,-1179,1072
5,1,5,692,-1158,1126
5,1,5,693,-1322,1472
5,1,5,694,-1216,1392
5,1,5,695,-1102,1050
5,1,5,696,-845,1462
5,1,5,697,160,-268
5,1,5,698,-320,16
5,1,5,699,448,104
5,1,5,700,448,224
5,1,5,701,448,352
5,1,5,702,256,352
5,1,5,703,-576,544
5,1,5,704,-344,896
5,1,5,705,384,672
5,1,5,706,288,752
5,1,5,707,400,896
5,1,5,708,448,741
5,1,5,709,448,672
5,1,5,710,448,720
5,1,5,711,1152,752
5,1,5,712,1024,276
5,1,5,713,1024,704
5,1,5,714,1105,896
5,1,5,715,1024,46
5,1,5,716,1262,320
5,1,5,717,1408,542
5,1,5,718,1408,320
5,1,5,719,1228,563
5,1,5,720,1312,704
5,1,5,721,1280,896
5,1,5,722,1664,896
5,1,5,723,1404,896
5,1,5,724,832,464
5,1,5,725,944,464
5,1,5,726,772,704
5,1,5,727,448,578
5,1,5,728,-64,1408
5,1,5,729,-144,1408
5,1,5,730,230,1408
5,1,5,731,254,1408
5,1,5,732,-424,1728
5,1,5,733,-200,2240
5,1,5,734,-320,2272
5,1,5,735,-224,2432
5,1,5,736,-224,2424
5,1,5,737,1408,1344
5,1,5,738,1216,1024
5,1,5,739,1152,1376
5,1,5,740,1024,960
5,1,5,741,448,1280
5,1,5,742,832,1312
5,1,5,743,448,1312
5,1,5,744,832,1088
5,1,5,745,896,1210
2,1,2,0,128,-96
2,1,2,1,128,-320
2,1,2,2,640,-96
2,1,2,3,640,576
2,1,2,4,640,336
2,1,2,5,-128,-320
2,1,2,6,-128,-96
2,1,2,7,-360,-96
2,1,2,8,-680,128
2,1,2,9,-704,304
2,1,2,10,-640,704
2,1,2,11,-128,760
2,1,2,12,128,760
2,1,2,13,640,704
2,1,2,14,-176,192
2,1,2,15,-64,192
2,1,2,16,192,0
2,1,2,17,-192,0
2,1,2,18,-704,464
2,1,2,19,-832,192
2,1,2,20,-832,160
2,1,2,21,-832,128
2,1,2,22,-736,128
2,1,2,23,-736,-160
2,1,2,24,-960,160
2,1,2,25,-960,192
2,1,2,26,-864,-64
2,1,2,27,-1088,-64
2,1,2,28,-1152,32
2,1,2,29,-1152,128
2,1,2,30,-1344,32
2,1,2,31,-1024,288
2,1,2,32,-1024,160
2,1,2,33,-960,288
2,1,2,34,-1024,384
2,1,2,35,-1088,-192
2,1,2,36,-1216,-192
2,1,2,37,-1408,-192
2,1,2,38,-1408,-88
2,1,2,39,-1296,-64
2,1,2,40,-1408,-64
2,1,2,41,-1408,32
2,1,2,42,-1664,32
2,1,2,43,-1664,288
2,1,2,44,-1472,288
2,1,2,45,-1472,368
2,1,2,46,-1216,368
2,1,2,47,-1216,288
2,1,2,48,-1472,-320
2,1,2,49,-1472,-512
2,1,2,50,-1216,-552
2,1,2,51,-1344,-552
2,1,2,52,-1856,-256
2,1,2,53,-2048,-256
2,1,2,54,-1856,-320
2,1,2,55,-1920,-576
2,1,2,56,-1792,-576
2,1,2,57,-1920,-512
2,1,2,58,-2048,-512
2,1,2,59,-1792,-384
2,1,2,60,-1600,-384
2,1,2,61,-1600,-320
2,1,2,62,-1664,-512
2,1,2,63,-1664,-608
2,1,2,64,-1344,-608
2,1,2,65,-1344,-768
2,1,2,66,-1216,-448
2,1,2,67,-1024,-448
2,1,2,68,-1024,-128
2,1,2,69,-896,-128
2,1,2,70,-896,-576
2,1,2,71,-1088,-576
2,1,2,72,-1088,-704
2,1,2,73,-864,-704
2,1,2,74,-1216,-768
2,1,2,75,-512,-832
2,1,2,76,-1152,-832
2,1,2,77,-1152,-896
2,1,2,78,-1472,-896
2,1,2,79,-1472,-768
2,1,2,80,-1728,-768
2,1,2,81,-1728,-704
2,1,2,82,-1920,-704
2,1,2,83,-2176,-704
2,1,2,84,-2176,-320
2,1,2,85,-2176,-128
2,1,2,86,-1920,-128
2,1,2,87,-1920,-64
2,1,2,88,-1728,-64
2,1,2,89,-1728,-192
2,1,2,90,-480,-160
2,1,2,91,-480,-320
2,1,2,92,-448,-320
2,1,2,93,-448,-192
2,1,2,94,-192,-192
2,1,2,95,-192,-448
2,1,2,96,64,-448
2,1,2,97,64,-576
2,1,2,98,-576,-320
2,1,2,99,-704,-320
2,1,2,100,-704,-704
2,1,2,101,-640,-704
2,1,2,102,-640,-512
2,1,2,103,-320,-512
2,1,2,104,-576,-448
2,1,2,105,-320,-320
2,1,2,106,-320,-448
2,1,2,107,-256,-320
2,1,2,108,-256,-576
2,1,2,109,-128,-576
2,1,2,110,-128,-768
2,1,2,111,-320,-704
2,1,2,112,-192,-704
2,1,2,113,-192,-1024
2,1,2,114,-320,-832
2,1,2,115,-448,-832
2,1,2,116,-448,-640
2,1,2,117,-512,-640
2,1,2,118,128,-576
2,1,2,119,128,-448
2,1,2,120,512,-448
2,1,2,121,320,-1024
2,1,2,122,320,-960
2,1,2,123,320,-768
2,1,2,124,-960,128
2,1,2,125,-1312,1408
2,1,2,126,-1216,1312
2,1,2,127,-320,64
2,1,2,128,-320,192
2,1,2,129,-224,192
2,1,2,130,-200,192
2,1,2,131,176,192
2,1,2,132,200,192
2,1,2,133,224,192
2,1,2,134,320,192
2,1,2,135,320,64
2,1,2,136,-2176,-448
2,1,2,137,-2368,-448
2,1,2,138,-1984,192
2,1,2,139,-1984,64
2,1,2,140,-2240,-320
2,1,2,141,640,320
2,1,2,142,640,128
2,1,2,143,-2240,-64
2,1,2,144,80,96
2,1,2,145,-80,96
2,1,2,146,80,72
2,1,2,147,-80,72
2,1,2,148,80,48
2,1,2,149,-80,48
2,1,2,150,-2304,192
2,1,2,151,-2176,192
2,1,2,152,-64,960
2,1,2,153,-64,1024
2,1,2,154,-960,832
2,1,2,155,-960,656
2,1,2,156,-960,640
2,1,2,157,-960,512
2,1,2,158,-1184,544
2,1,2,159,-1088,640
2,1,2,160,-1088,656
2,1,2,161,-896,480
2,1,2,162,-1088,832
2,1,2,163,64,1024
2,1,2,164,64,960
2,1,2,165,-320,448
2,1,2,166,320,448
2,1,2,167,192,576
2,1,2,168,64,192
2,1,2,169,-96,576
2,1,2,170,-320,576
2,1,2,171,96,576
2,1,2,172,80,560
2,1,2,173,-80,560
2,1,2,174,64,544
2,1,2,175,-64,544
2,1,2,176,64,528
2,1,2,177,-64,528
2,1,2,178,320,336
2,1,2,179,320,320
2,1,2,180,-64,320
2,1,2,181,-64,448
2,1,2,182,64,400
2,1,2,183,-1296,-88
2,1,2,184,-1216,928
2,1,2,185,-1248,736
2,1,2,186,-1640,1344
2,1,2,187,-1600,1408
2,1,2,188,-1728,1792
2,1,2,189,-1728,2048
2,1,2,190,-1688,2056
2,1,2,191,-1384,2056
2,1,2,192,-1344,2048
2,1,2,193,-1344,1792
2,1,2,194,-1472,1408
2,1,2,195,-1472,1664
2,1,2,196,-1600,1664
2,1,2,197,-2240,640
2,1,2,198,-2216,640
2,1,2,199,-1792,1792
2,1,2,200,-1792,2048
2,1,2,201,-1280,2048
2,1,2,202,-1280,1792
2,1,2,203,-1600,2176
2,1,2,204,-1472,2176
2,1,2,205,-1600,2112
2,1,2,206,-1472,2112
2,1,2,207,-1568,544
2,1,2,208,-1568,384
2,1,2,209,-2112,224
2,1,2,210,-2112,256
2,1,2,211,-2144,256
2,1,2,212,-2368,512
2,1,2,213,-2368,640
2,1,2,214,-2240,512
2,1,2,215,-2240,480
2,1,2,216,-2216,512
2,1,2,217,-2008,448
2,1,2,218,-2176,448
2,1,2,219,-960,224
2,1,2,220,-832,224
2,1,2,221,-2176,64
2,1,2,222,-2144,192
2,1,2,223,-2144,64
2,1,2,224,-2112,192
2,1,2,225,-2112,64
2,1,2,226,-1984,224
2,1,2,227,-1984,256
2,1,2,228,-2112,384
2,1,2,229,-2144,384
2,1,2,230,-2176,256
2,1,2,231,-2176,384
2,1,2,232,-2208,256
2,1,2,233,-2208,384
2,1,2,234,-2240,256
2,1,2,235,-2240,384
2,1,2,236,-2368,384
2,1,2,237,-2368,416
2,1,2,238,-2240,416
2,1,2,239,-2368,448
2,1,2,240,-2240,448
2,1,2,241,-2368,480
2,1,2,242,-1984,384
2,1,2,243,-2368,256
2,1,2,244,1568,-64
2,1,2,245,1568,-128
2,1,2,246,1568,0
2,1,2,247,1568,64
2,1,2,248,1568,192
2,1,2,249,1568,128
2,1,2,250,1568,256
2,1,2,251,1344,-128
2,1,2,252,1360,-64
2,1,2,253,1376,0
2,1,2,254,1392,64
2,1,2,255,1408,128
2,1,2,256,1424,192
2,1,2,257,1424,256
2,1,2,258,1568,832
2,1,2,259,1568,768
2,1,2,260,1568,704
2,1,2,261,1568,640
2,1,2,262,1568,576
2,1,2,263,1568,512
2,1,2,264,1568,448
2,1,2,265,1424,448
2,1,2,266,1424,512
2,1,2,267,1408,576
2,1,2,268,1392,640
2,1,2,269,1376,704
2,1,2,270,1360,768
2,1,2,271,1344,832
2,1,2,272,1152,512
2,1,2,273,1280,512
2,1,2,274,1280,192
2,1,2,275,1152,192
2,1,2,276,1280,448
2,1,2,277,1280,256
2,1,2,278,1152,256
2,1,2,279,1152,448
2,1,2,280,1088,288
2,1,2,281,1088,416
2,1,2,282,1024,192
2,1,2,283,1024,352
2,1,2,284,1024,512
2,1,2,285,1088,512
2,1,2,286,1088,192
2,1,2,287,1344,-256
2,1,2,288,-256,448
2,1,2,289,-128,448
2,1,2,290,-128,256
2,1,2,291,-128,320
2,1,2,292,-64,256
2,1,2,293,848,-64
2,1,2,294,848,64
2,1,2,295,832,64
2,1,2,296,832,-64
2,1,2,297,-520,64
2,1,2,298,512,-1152
2,1,2,299,-320,-1152
2,1,2,300,-1640,2104
2,1,2,301,-1760,2112
2,1,2,302,-1760,2272
2,1,2,303,-1696,2240
2,1,2,304,-1696,2152
2,1,2,305,-1376,2240
2,1,2,306,-1696,2304
2,1,2,307,-1432,2104
2,1,2,308,-1376,2152
2,1,2,309,-1312,2240
2,1,2,310,-1312,2112
2,1,2,311,-1312,2304
2,1,2,312,-576,0
2,1,2,313,-576,-128
2,1,2,314,-704,-128
2,1,2,315,-704,0
2,1,2,316,-704,64
2,1,2,317,-576,64
2,1,2,318,-512,0
2,1,2,319,-512,-128
2,1,2,320,32,-320
2,1,2,321,32,-352
2,1,2,322,-32,-352
2,1,2,323,-32,-320
2,1,2,324,848,640
2,1,2,325,848,768
2,1,2,326,832,768
2,1,2,327,832,640
2,1,2,328,1592,448
2,1,2,329,1024,1680
2,1,2,330,2560,1616
2,1,2,331,2560,-704
2,1,2,332,192,64
2,1,2,333,-192,64
2,1,2,334,-704,40
2,1,2,335,-576,40
2,1,2,336,808,64
2,1,2,337,808,-64
2,1,2,338,808,640
2,1,2,339,808,768
2,1,2,340,64,376
2,1,2,341,-64,472
2,1,2,342,-64,216
2,1,2,343,64,216
2,1,2,344,-288,256
2,1,2,345,-288,320
2,1,2,346,-256,384
2,1,2,347,-128,384
2,1,2,348,-256,544
2,1,2,349,-72,544
2,1,2,350,-72,448
2,1,2,351,-288,344
2,1,2,352,-128,344
2,1,2,353,-152,256
2,1,2,354,-88,320
2,1,2,355,-256,424
2,1,2,356,-128,424
2,1,2,357,320,256
2,1,2,358,304,256
2,1,2,359,304,320
2,1,2,360,256,224
2,1,2,361,96,224
2,1,2,362,96,320
2,1,2,363,96,448
2,1,2,364,96,544
2,1,2,365,192,544
2,1,2,366,288,448
2,1,2,367,192,320
2,1,2,368,192,448
2,1,2,369,96,352
2,1,2,370,96,416
2,1,2,371,128,352
2,1,2,372,160,368
2,1,2,373,160,400
2,1,2,374,128,416
2,1,2,375,288,256
2,1,2,376,288,320
2,1,2,377,128,320
2,1,2,378,128,448
2,1,2,379,-128,784
2,1,2,380,128,784
2,1,2,381,432,512
2,1,2,382,464,512
2,1,2,383,480,528
2,1,2,384,480,560
2,1,2,385,464,576
2,1,2,386,432,576
2,1,2,387,416,560
2,1,2,388,416,528
2,1,2,389,-528,544
2,1,2,390,-496,544
2,1,2,391,-480,560
2,1,2,392,-480,592
2,1,2,393,-496,608
2,1,2,394,-528,608
2,1,2,395,-544,592
2,1,2,396,-544,560
2,1,2,397,1280,-128
2,1,2,398,1280,-256
2,1,2,399,1320,-256
2,1,2,400,1320,-128
2,1,2,401,1584,-272
2,1,2,402,1584,-232
2,1,2,403,1584,64
2,1,2,404,1584,240
2,1,2,405,1568,-232
2,1,2,406,1568,-256
2,1,2,407,1544,-272
2,1,2,408,1544,-256
2,1,2,409,1344,-272
2,1,2,410,704,-384
2,1,2,411,896,-272
2,1,2,412,1384,256
2,1,2,413,1384,448
2,1,2,414,1592,256
2,1,2,415,1632,256
2,1,2,416,1632,448
2,1,2,417,1760,448
2,1,2,418,1792,416
2,1,2,419,1792,288
2,1,2,420,1760,256
2,1,2,421,1632,240
2,1,2,422,1760,240
2,1,2,423,1808,288
2,1,2,424,1808,416
2,1,2,425,1760,464
2,1,2,426,1632,464
2,1,2,427,1584,464
2,1,2,428,1808,240
2,1,2,429,1808,464
2,1,2,430,1152,416
2,1,2,431,1152,288
2,1,2,432,1584,640
2,1,2,433,1584,936
2,1,2,434,1568,960
2,1,2,435,1568,936
2,1,2,436,1584,976
2,1,2,437,1440,976
2,1,2,438,1360,976
2,1,2,439,1344,960
2,1,2,440,1360,960
2,1,2,441,1440,960
2,1,2,442,896,976
2,1,2,443,896,1600
2,1,2,444,1464,960
2,1,2,445,1464,976
2,1,2,446,1568,976
2,1,2,447,1464,1024
2,1,2,448,1568,1024
2,1,2,449,1568,1088
2,1,2,450,1464,1088
2,1,2,451,2304,1488
2,1,2,452,2432,1232
2,1,2,453,2432,-256
2,1,2,454,464,0
2,1,2,455,496,0
2,1,2,456,512,16
2,1,2,457,512,48
2,1,2,458,496,64
2,1,2,459,464,64
2,1,2,460,448,48
2,1,2,461,448,16
2,1,2,462,896,-768
2,1,2,463,704,-704
2,1,2,464,-720,320
2,1,2,465,-736,320
2,1,2,466,-736,288
2,1,2,467,-832,288
2,1,2,468,-736,480
2,1,2,469,-736,448
2,1,2,470,-720,448
2,1,2,471,-960,272
2,1,2,472,-832,272
2,1,2,473,-128,1088
2,1,2,474,128,1088
2,1,2,475,128,1024
2,1,2,476,-128,1024
2,1,2,477,-64,-960
2,1,2,478,-64,-832
2,1,2,479,320,-832
2,1,2,480,-1432,-192
2,1,2,481,-1344,-320
2,1,2,482,-1408,-320
2,1,2,483,-1432,-320
2,1,2,484,-864,-680
2,1,2,485,-704,-680
2,1,2,486,-1344,-448
2,1,2,487,-1344,-424
2,1,2,488,-1216,-424
2,1,2,489,-448,-448
