level_id,episode,mission,vertex_1,vertex_2,flags,action_special,sector_tag,front_side,back_side
15,2,6,398,399,5,0,0,510,511
15,2,6,400,398,5,0,0,512,513
15,2,6,391,400,17,0,0,514,65535
15,2,6,399,401,5,0,0,515,516
15,2,6,400,401,9,0,0,517,65535
15,2,6,393,402,5,0,0,518,519
15,2,6,402,389,5,0,0,520,521
15,2,6,403,389,9,0,0,522,65535
15,2,6,393,403,9,0,0,523,65535
15,2,6,404,405,9,0,0,524,65535
15,2,6,405,396,1,0,0,525,65535
15,2,6,406,404,1,0,0,526,65535
15,2,6,406,396,4,0,0,527,528
15,2,6,407,408,1,0,0,529,65535
15,2,6,409,312,1,0,0,530,65535
15,2,6,410,177,1,0,0,531,65535
15,2,6,178,166,1,0,0,532,65535
15,2,6,411,194,1,0,0,533,65535
15,2,6,401,412,17,0,0,534,65535
15,2,6,412,406,1,0,0,535,65535
15,2,6,189,413,1,0,0,536,65535
15,2,6,413,414,36,0,0,537,538
15,2,6,414,409,1,0,0,539,65535
15,2,6,415,416,36,0,0,540,541
15,2,6,413,416,1,0,0,542,65535
15,2,6,415,414,1,0,0,543,65535
15,2,6,416,417,1,0,0,544,65535
15,2,6,417,418,1,0,0,545,65535
15,2,6,418,415,1,0,0,546,65535
15,2,6,308,407,1,0,0,547,65535
15,2,6,419,420,17,0,0,548,65535
15,2,6,421,422,17,0,0,549,65535
15,2,6,423,424,1,0,0,550,65535
15,2,6,424,425,1,0,0,551,65535
15,2,6,425,426,1,0,0,552,65535
15,2,6,426,427,1,0,0,553,65535
15,2,6,428,429,1,0,0,554,65535
15,2,6,429,430,1,0,0,555,65535
15,2,6,430,431,1,0,0,556,65535
15,2,6,431,432,1,0,0,557,65535
15,2,6,433,434,17,0,0,558,65535
15,2,6,435,436,17,0,0,559,65535
15,2,6,435,422,4,1,0,560,561
15,2,6,421,436,4,1,0,562,563
15,2,6,433,420,4,1,0,564,565
15,2,6,419,434,4,1,0,566,567
15,2,6,437,438,4,2,21,568,569
15,2,6,432,423,4,2,21,570,571
15,2,6,427,439,1,0,0,572,65535
15,2,6,439,387,1,0,0,573,65535
15,2,6,388,440,1,0,0,574,65535
15,2,6,440,428,1,0,0,575,65535
15,2,6,438,441,1,0,0,576,65535
15,2,6,441,385,1,0,0,577,65535
15,2,6,386,442,1,0,0,578,65535
15,2,6,442,437,1,0,0,579,65535
15,2,6,443,444,1,0,0,580,65535
15,2,6,444,334,1,0,0,581,65535
15,2,6,445,446,1,0,0,582,65535
15,2,6,446,336,1,0,0,583,65535
15,2,6,447,175,1,0,0,584,65535
15,2,6,337,447,1,0,0,585,65535
15,2,6,335,448,1,0,0,586,65535
15,2,6,448,173,1,0,0,587,65535
15,2,6,449,443,1,0,0,588,65535
15,2,6,172,449,1,0,0,589,65535
15,2,6,174,450,1,0,0,590,65535
15,2,6,450,451,1,0,0,591,65535
15,2,6,420,452,1,0,0,592,65535
15,2,6,453,421,1,0,0,593,65535
15,2,6,454,433,1,0,0,594,65535
15,2,6,436,455,1,0,0,595,65535
15,2,6,456,438,1,0,0,596,65535
15,2,6,434,456,1,0,0,597,65535
15,2,6,432,457,1,0,0,598,65535
15,2,6,457,435,1,0,0,599,65535
15,2,6,422,458,1,0,0,600,65535
15,2,6,458,423,1,0,0,601,65535
15,2,6,437,459,1,0,0,602,65535
15,2,6,459,419,1,0,0,603,65535
15,2,6,157,156,4,27,0,604,605
15,2,6,156,460,1,0,0,606,65535
15,2,6,461,157,1,0,0,607,65535
15,2,6,460,462,1,0,0,608,65535
15,2,6,463,461,1,0,0,609,65535
15,2,6,464,465,1,0,0,610,65535
15,2,6,465,466,1,11,0,611,65535
15,2,6,466,467,1,0,0,612,65535
15,2,6,467,463,1,0,0,613,65535
15,2,6,462,464,1,0,0,614,65535
15,2,6,293,468,132,2,12,615,616
15,2,6,469,410,1,0,0,617,65535
15,2,6,176,469,1,0,0,618,65535
15,2,6,341,343,36,0,0,619,620
15,2,6,350,354,36,0,0,621,622
15,2,6,353,351,36,0,0,623,624
15,2,6,382,470,1,0,0,625,65535
15,2,6,470,471,17,0,0,626,65535
15,2,6,471,472,17,0,0,627,65535
15,2,6,472,338,17,0,0,628,65535
15,2,6,338,470,36,0,0,629,630
15,2,6,382,339,36,0,0,631,632
15,2,6,473,474,17,0,0,633,65535
15,2,6,475,476,1,0,0,634,65535
15,2,6,476,473,1,0,0,635,65535
15,2,6,477,352,1,0,0,636,65535
15,2,6,478,477,1,0,0,637,65535
15,2,6,479,478,17,0,0,638,65535
15,2,6,474,480,1,0,0,639,65535
15,2,6,481,479,1,0,0,640,65535
15,2,6,480,482,1,0,0,641,65535
15,2,6,483,481,1,0,0,642,65535
15,2,6,481,480,4,0,0,643,644
15,2,6,473,478,4,1,0,645,646
15,2,6,476,477,12,0,0,647,648
15,2,6,479,474,4,1,0,649,650
15,2,6,484,483,1,0,0,651,65535
15,2,6,485,486,1,0,0,652,65535
15,2,6,487,485,1,0,0,653,65535
15,2,6,488,489,1,0,0,654,65535
15,2,6,490,488,1,0,0,655,65535
15,2,6,491,492,1,0,0,656,65535
15,2,6,482,493,1,0,0,657,65535
15,2,6,452,494,1,0,0,658,65535
15,2,6,494,495,17,0,0,659,65535
15,2,6,495,496,1,0,0,660,65535
15,2,6,496,497,1,0,0,661,65535
15,2,6,497,498,1,0,0,662,65535
15,2,6,499,453,1,0,0,663,65535
15,2,6,500,499,17,0,0,664,65535
15,2,6,501,500,1,0,0,665,65535
15,2,6,502,501,1,0,0,666,65535
15,2,6,503,502,1,0,0,667,65535
15,2,6,452,453,4,0,0,668,669
15,2,6,500,495,4,31,0,670,671
15,2,6,501,496,4,0,0,672,673
15,2,6,494,499,4,0,0,674,675
15,2,6,504,505,1,0,0,676,65535
15,2,6,486,506,1,0,0,677,65535
15,2,6,507,490,1,0,0,678,65535
15,2,6,498,503,4,0,0,679,680
15,2,6,487,489,4,0,0,681,682
15,2,6,508,509,4,0,0,683,684
15,2,6,510,511,4,0,0,685,686
15,2,6,512,513,4,0,0,687,688
15,2,6,485,488,4,0,0,689,690
15,2,6,454,452,4,0,0,691,692
15,2,6,453,455,4,0,0,693,694
15,2,6,489,509,1,0,0,695,65535
15,2,6,508,487,1,0,0,696,65535
15,2,6,498,512,1,0,0,697,65535
15,2,6,511,513,1,0,0,698,65535
15,2,6,509,511,1,0,0,699,65535
15,2,6,510,508,1,0,0,700,65535
15,2,6,513,503,1,0,0,701,65535
15,2,6,512,510,1,0,0,702,65535
15,2,6,514,515,17,0,0,703,65535
15,2,6,516,517,1,0,0,704,65535
15,2,6,517,514,1,0,0,705,65535
15,2,6,518,519,1,0,0,706,65535
15,2,6,520,518,1,0,0,707,65535
15,2,6,521,520,17,0,0,708,65535
15,2,6,515,522,1,0,0,709,65535
15,2,6,523,521,1,0,0,710,65535
15,2,6,522,524,1,0,0,711,65535
15,2,6,525,523,1,0,0,712,65535
15,2,6,523,522,12,0,0,713,714
15,2,6,514,520,4,1,0,715,716
15,2,6,521,515,4,1,0,717,718
15,2,6,526,475,1,0,0,719,65535
15,2,6,339,526,1,0,0,720,65535
15,2,6,527,528,17,0,0,721,65535
15,2,6,529,530,17,0,0,722,65535
15,2,6,530,531,17,0,0,723,65535
15,2,6,531,532,1,0,0,724,65535
15,2,6,533,527,17,0,0,725,65535
15,2,6,534,533,1,0,0,726,65535
15,2,6,535,504,1,0,0,727,65535
15,2,6,506,536,1,0,0,728,65535
15,2,6,536,535,12,0,0,729,730
15,2,6,532,534,4,0,0,731,732
15,2,6,537,538,17,0,0,733,65535
15,2,6,539,540,1,0,0,734,65535
15,2,6,540,537,17,0,0,735,65535
15,2,6,541,542,1,0,0,736,65535
15,2,6,543,541,17,0,0,737,65535
15,2,6,544,543,17,0,0,738,65535
15,2,6,538,545,1,0,0,739,65535
15,2,6,546,544,1,0,0,740,65535
15,2,6,545,507,1,0,0,741,65535
15,2,6,492,546,1,0,0,742,65535
15,2,6,537,543,4,27,0,743,744
15,2,6,540,541,4,0,0,745,746
15,2,6,544,538,4,1,0,747,748
15,2,6,547,548,17,0,0,749,65535
15,2,6,549,550,17,0,0,750,65535
15,2,6,550,551,1,0,0,751,65535
15,2,6,547,550,4,27,0,752,753
15,2,6,549,548,4,27,0,754,755
15,2,6,552,553,36,0,0,756,757
15,2,6,554,555,36,0,0,758,759
15,2,6,556,557,1,0,0,760,65535
15,2,6,557,558,44,23,7,761,762
15,2,6,558,559,1,0,0,763,65535
15,2,6,559,560,1,0,0,764,65535
15,2,6,560,554,36,0,0,765,766
15,2,6,561,556,1,0,0,767,65535
15,2,6,553,561,36,0,0,768,769
15,2,6,562,155,1,0,0,770,65535
15,2,6,158,563,1,0,0,771,65535
15,2,6,155,158,4,27,0,772,773
15,2,6,159,154,4,0,0,774,775
15,2,6,564,565,6,0,0,776,777
15,2,6,566,567,6,0,0,778,779
15,2,6,567,564,6,0,0,780,781
15,2,6,565,566,6,0,0,782,783
15,2,6,568,569,6,0,0,784,785
15,2,6,570,551,12,0,0,786,787
15,2,6,555,571,1,0,0,788,65535
15,2,6,571,549,1,0,0,789,65535
15,2,6,548,572,1,0,0,790,65535
15,2,6,572,552,1,0,0,791,65535
15,2,6,573,574,1,0,0,792,65535
15,2,6,575,576,1,0,0,793,65535
15,2,6,574,568,1,0,0,794,65535
15,2,6,569,575,1,0,0,795,65535
15,2,6,524,569,1,0,0,796,65535
15,2,6,568,525,1,0,0,797,65535
15,2,6,571,572,4,0,0,798,799
15,2,6,577,578,17,0,0,800,65535
15,2,6,579,580,17,0,0,801,65535
15,2,6,578,581,17,0,0,802,65535
15,2,6,582,583,1,0,0,803,65535
15,2,6,583,584,1,0,0,804,65535
15,2,6,584,579,17,0,0,805,65535
15,2,6,581,584,4,0,0,806,807
15,2,6,585,577,17,0,0,808,65535
15,2,6,580,586,17,0,0,809,65535
15,2,6,570,547,1,0,0,810,65535
15,2,6,587,558,1,0,0,811,65535
15,2,6,560,587,1,0,0,812,65535
15,2,6,557,588,1,0,0,813,65535
15,2,6,588,561,1,0,0,814,65535
15,2,6,589,585,4,0,0,815,816
15,2,6,553,590,17,0,0,817,65535
15,2,6,590,591,17,0,0,818,65535
15,2,6,591,589,17,0,0,819,65535
15,2,6,589,553,17,0,0,820,65535
15,2,6,586,592,4,0,0,821,822
15,2,6,593,590,4,0,0,823,824
15,2,6,593,554,17,0,0,825,65535
15,2,6,592,594,17,0,0,826,65535
15,2,6,594,593,17,0,0,827,65535
15,2,6,554,592,17,0,0,828,65535
15,2,6,586,595,17,0,0,829,65535
15,2,6,595,555,17,0,0,830,65535
15,2,6,596,516,1,0,0,831,65535
15,2,6,597,585,17,0,0,832,65535
15,2,6,552,597,17,0,0,833,65535
15,2,6,581,598,1,0,0,834,65535
15,2,6,598,599,1,0,0,835,65535
15,2,6,599,600,4,1,0,836,837
15,2,6,600,601,1,0,0,838,65535
15,2,6,601,582,1,0,0,839,65535
15,2,6,602,603,1,0,0,840,65535
15,2,6,603,604,1,0,0,841,65535
15,2,6,604,605,1,0,0,842,65535
15,2,6,605,606,1,0,0,843,65535
15,2,6,606,607,1,0,0,844,65535
15,2,6,607,608,1,0,0,845,65535
15,2,6,608,609,1,0,0,846,65535
15,2,6,609,610,1,0,0,847,65535
15,2,6,519,611,1,0,0,848,65535
15,2,6,611,612,36,0,0,849,850
15,2,6,612,613,1,0,0,851,65535
15,2,6,614,615,1,0,0,852,65535
15,2,6,615,616,1,0,0,853,65535
15,2,6,616,617,1,0,0,854,65535
15,2,6,617,618,1,0,0,855,65535
15,2,6,618,619,1,0,0,856,65535
15,2,6,619,620,1,0,0,857,65535
15,2,6,620,621,1,0,0,858,65535
15,2,6,621,622,1,0,0,859,65535
15,2,6,602,621,4,0,0,860,861
15,2,6,603,620,4,0,0,862,863
15,2,6,604,619,4,0,0,864,865
15,2,6,605,618,4,0,0,866,867
15,2,6,606,617,4,0,0,868,869
15,2,6,607,616,4,0,0,870,871
15,2,6,608,615,4,0,0,872,873
15,2,6,609,614,4,0,0,874,875
15,2,6,623,614,1,0,0,876,65535
15,2,6,611,624,17,2,15,877,65535
15,2,6,624,625,1,0,0,878,65535
15,2,6,625,623,1,0,0,879,65535
15,2,6,610,626,1,0,0,880,65535
15,2,6,626,627,1,0,0,881,65535
15,2,6,627,612,17,2,15,882,65535
15,2,6,627,624,4,0,0,883,884
15,2,6,626,625,36,2,9,885,886
15,2,6,599,628,17,0,0,887,65535
15,2,6,629,600,17,0,0,888,65535
15,2,6,628,602,1,0,0,889,65535
15,2,6,622,629,1,0,0,890,65535
15,2,6,629,628,4,1,0,891,892
15,2,6,613,630,1,0,0,893,65535
15,2,6,630,570,1,0,0,894,65535
15,2,6,551,631,1,0,0,895,65535
15,2,6,631,596,1,0,0,896,65535
15,2,6,632,633,1,0,0,897,65535
15,2,6,634,635,1,0,0,898,65535
15,2,6,636,637,1,0,0,899,65535
15,2,6,638,636,1,0,0,900,65535
15,2,6,639,638,1,0,0,901,65535
15,2,6,640,639,1,0,0,902,65535
15,2,6,641,640,1,0,0,903,65535
15,2,6,642,643,1,0,0,904,65535
15,2,6,644,645,1,0,0,905,65535
15,2,6,637,644,1,0,0,906,65535
15,2,6,542,646,1,0,0,907,65535
15,2,6,646,647,1,0,0,908,65535
15,2,6,647,632,1,0,0,909,65535
15,2,6,635,648,1,0,0,910,65535
15,2,6,648,649,1,0,0,911,65535
15,2,6,649,539,1,0,0,912,65535
15,2,6,636,649,132,0,0,913,914
15,2,6,648,637,132,0,0,915,916
15,2,6,646,638,132,0,0,917,918
15,2,6,639,647,132,0,0,919,920
15,2,6,643,650,1,0,0,921,65535
15,2,6,645,651,17,0,0,922,65535
15,2,6,652,641,17,0,0,923,65535
15,2,6,652,653,132,0,0,924,925
15,2,6,653,651,132,0,0,926,927
15,2,6,633,654,1,0,0,928,65535
15,2,6,654,655,1,0,0,929,65535
15,2,6,655,634,1,0,0,930,65535
15,2,6,645,655,132,2,15,931,932
15,2,6,654,641,132,2,15,933,934
15,2,6,650,656,1,0,0,935,65535
15,2,6,656,657,1,0,0,936,65535
15,2,6,657,652,1,0,0,937,65535
15,2,6,651,658,1,0,0,938,65535
15,2,6,658,659,1,0,0,939,65535
15,2,6,659,660,1,0,0,940,65535
15,2,6,661,642,132,0,0,941,942
15,2,6,643,661,132,0,0,943,944
15,2,6,650,662,132,0,0,945,946
15,2,6,662,656,132,0,0,947,948
15,2,6,663,659,132,0,0,949,950
15,2,6,664,657,132,0,0,951,952
15,2,6,658,664,132,0,0,953,954
15,2,6,660,642,1,0,0,955,65535
15,2,6,660,663,132,0,0,956,957
15,2,6,665,666,1,0,0,958,65535
15,2,6,666,667,1,0,0,959,65535
15,2,6,668,669,17,0,0,960,65535
15,2,6,670,665,1,0,0,961,65535
15,2,6,669,671,1,0,0,962,65535
15,2,6,672,673,1,0,0,963,65535
15,2,6,673,674,17,0,0,964,65535
15,2,6,675,676,1,0,0,965,65535
15,2,6,676,677,1,0,0,966,65535
15,2,6,677,678,1,0,0,967,65535
15,2,6,668,674,4,0,0,968,969
15,2,6,673,669,4,0,0,970,971
15,2,6,679,680,12,2,17,972,973
15,2,6,681,672,1,0,0,974,65535
15,2,6,671,682,1,0,0,975,65535
15,2,6,682,681,17,61,19,976,65535
15,2,6,680,683,1,0,0,977,65535
15,2,6,683,670,1,0,0,978,65535
15,2,6,667,684,1,0,0,979,65535
15,2,6,685,675,1,0,0,980,65535
15,2,6,678,686,1,0,0,981,65535
15,2,6,686,679,1,0,0,982,65535
15,2,6,684,687,1,0,0,983,65535
15,2,6,687,668,1,0,0,984,65535
15,2,6,674,688,1,0,0,985,65535
15,2,6,688,685,1,0,0,986,65535
15,2,6,687,688,28,0,0,987,988
15,2,6,468,689,17,0,0,989,65535
15,2,6,689,690,1,0,0,990,65535
15,2,6,690,691,17,0,0,991,65535
15,2,6,691,692,1,0,0,992,65535
15,2,6,692,693,1,0,0,993,65535
15,2,6,694,285,17,0,0,994,65535
15,2,6,695,696,1,0,0,995,65535
15,2,6,696,697,17,0,0,996,65535
15,2,6,697,694,1,0,0,997,65535
15,2,6,698,695,1,0,0,998,65535
15,2,6,693,699,1,0,0,999,65535
15,2,6,699,700,1,0,0,1000,65535
15,2,6,700,701,1,0,0,1001,65535
15,2,6,701,702,1,0,0,1002,65535
15,2,6,702,703,1,0,0,1003,65535
15,2,6,703,704,1,0,0,1004,65535
15,2,6,704,705,1,0,0,1005,65535
15,2,6,706,707,1,0,0,1006,65535
15,2,6,707,708,1,0,0,1007,65535
15,2,6,708,709,1,0,0,1008,65535
15,2,6,709,710,1,0,0,1009,65535
15,2,6,711,712,1,0,0,1010,65535
15,2,6,712,713,1,0,0,1011,65535
15,2,6,713,714,1,0,0,1012,65535
15,2,6,714,715,1,0,0,1013,65535
15,2,6,715,716,1,0,0,1014,65535
15,2,6,716,717,1,0,0,1015,65535
15,2,6,717,718,1,0,0,1016,65535
15,2,6,718,719,1,0,0,1017,65535
15,2,6,719,720,1,0,0,1018,65535
15,2,6,720,721,1,0,0,1019,65535
15,2,6,721,722,1,0,0,1020,65535
15,2,6,722,723,1,0,0,1021,65535
15,2,6,723,724,1,0,0,1022,65535
15,2,6,725,726,1,0,0,1023,65535
15,2,6,726,727,1,0,0,1024,65535
15,2,6,727,728,1,0,0,1025,65535
15,2,6,728,729,1,0,0,1026,65535
15,2,6,730,731,1,0,0,1027,65535
15,2,6,731,698,1,0,0,1028,65535
15,2,6,690,697,4,1,0,1029,1030
15,2,6,696,691,4,1,0,1031,1032
15,2,6,695,692,4,0,0,1033,1034
15,2,6,689,694,12,0,0,1035,1036
15,2,6,732,733,1,0,0,1037,65535
15,2,6,733,734,1,0,0,1038,65535
15,2,6,734,735,1,0,0,1039,65535
15,2,6,736,737,1,0,0,1040,65535
15,2,6,737,738,1,0,0,1041,65535
15,2,6,738,739,17,0,0,1042,65535
15,2,6,739,740,1,0,0,1043,65535
15,2,6,740,741,1,0,0,1044,65535
15,2,6,741,742,1,0,0,1045,65535
15,2,6,742,743,1,0,0,1046,65535
15,2,6,743,744,1,0,0,1047,65535
15,2,6,744,745,1,0,0,1048,65535
15,2,6,745,746,1,0,0,1049,65535
15,2,6,747,748,1,0,0,1050,65535
15,2,6,748,749,1,0,0,1051,65535
15,2,6,749,750,1,0,0,1052,65535
15,2,6,750,751,1,0,0,1053,65535
15,2,6,751,752,1,0,0,1054,65535
15,2,6,752,753,1,0,0,1055,65535
15,2,6,753,754,1,0,0,1056,65535
15,2,6,755,756,1,0,0,1057,65535
15,2,6,757,758,1,0,0,1058,65535
15,2,6,758,759,1,0,0,1059,65535
15,2,6,759,760,1,0,0,1060,65535
15,2,6,760,761,1,0,0,1061,65535
15,2,6,761,762,1,0,0,1062,65535
15,2,6,762,763,1,0,0,1063,65535
15,2,6,763,764,1,0,0,1064,65535
15,2,6,764,765,1,0,0,1065,65535
15,2,6,765,766,1,0,0,1066,65535
15,2,6,767,768,1,0,0,1067,65535
15,2,6,768,769,1,0,0,1068,65535
15,2,6,770,771,1,0,0,1069,65535
15,2,6,735,754,132,0,0,1070,1071
15,2,6,753,736,132,0,0,1072,1073
15,2,6,746,747,1,0,0,1074,65535
15,2,6,772,773,1,0,0,1075,65535
15,2,6,773,730,1,0,0,1076,65535
15,2,6,729,773,132,0,0,1077,1078
15,2,6,774,770,1,0,0,1079,65535
15,2,6,769,774,1,0,0,1080,65535
15,2,6,771,732,132,0,0,1081,1082
15,2,6,754,775,1,0,0,1083,65535
15,2,6,775,776,1,0,0,1084,65535
15,2,6,776,755,1,0,0,1085,65535
15,2,6,705,777,1,0,0,1086,65535
15,2,6,724,777,132,0,0,1087,1088
15,2,6,699,725,132,0,0,1089,1090
15,2,6,705,700,132,0,0,1091,1092
15,2,6,778,757,1,0,0,1093,65535
15,2,6,766,779,1,0,0,1094,65535
15,2,6,779,780,17,0,0,1095,65535
15,2,6,780,767,1,0,0,1096,65535
15,2,6,756,781,1,0,0,1097,65535
15,2,6,781,778,17,0,0,1098,65535
15,2,6,710,782,1,0,0,1099,65535
15,2,6,782,711,1,0,0,1100,65535
15,2,6,708,782,132,2,5,1101,1102
15,2,6,777,783,17,0,0,1103,65535
15,2,6,783,784,1,0,0,1104,65535
15,2,6,785,786,1,0,0,1105,65535
15,2,6,784,787,1,0,0,1106,65535
15,2,6,787,788,1,0,0,1107,65535
15,2,6,788,785,17,0,0,1108,65535
15,2,6,788,783,36,0,0,1109,1110
15,2,6,777,785,36,0,0,1111,1112
15,2,6,737,745,132,2,6,1113,1114
15,2,6,771,789,17,0,0,1115,65535
15,2,6,789,790,1,0,0,1116,65535
15,2,6,790,791,1,0,0,1117,65535
15,2,6,791,792,1,0,0,1118,65535
15,2,6,792,793,1,0,0,1119,65535
15,2,6,793,772,17,0,0,1120,65535
15,2,6,793,789,36,0,0,1121,1122
15,2,6,771,772,36,0,0,1123,1124
15,2,6,215,794,1,0,0,1125,65535
15,2,6,794,795,4,0,0,1126,1127
15,2,6,795,411,1,0,0,1128,65535
15,2,6,796,795,17,0,0,1129,65535
15,2,6,794,797,17,0,0,1130,65535
15,2,6,797,798,1,0,0,1131,65535
15,2,6,798,799,1,0,0,1132,65535
15,2,6,799,796,1,0,0,1133,65535
15,2,6,796,797,4,0,0,1134,1135
15,2,6,493,800,1,0,0,1136,65535
15,2,6,800,801,44,0,0,1137,1138
15,2,6,801,573,1,0,0,1139,65535
15,2,6,802,801,17,0,0,1140,65535
15,2,6,803,802,1,0,0,1141,65535
15,2,6,800,804,17,0,0,1142,65535
15,2,6,804,805,1,0,0,1143,65535
15,2,6,805,803,1,0,0,1144,65535
15,2,6,802,804,36,0,0,1145,1146
15,2,6,576,806,1,0,0,1147,65535
15,2,6,806,807,17,0,0,1148,65535
15,2,6,807,808,1,0,0,1149,65535
15,2,6,808,809,1,0,0,1150,65535
15,2,6,809,810,1,0,0,1151,65535
15,2,6,810,811,17,0,0,1152,65535
15,2,6,811,491,1,0,0,1153,65535
15,2,6,806,811,44,0,0,1154,1155
15,2,6,810,807,36,0,0,1156,1157
15,2,6,505,812,1,0,0,1158,65535
15,2,6,812,813,17,0,0,1159,65535
15,2,6,813,814,1,0,0,1160,65535
15,2,6,814,815,1,0,0,1161,65535
15,2,6,815,816,1,0,0,1162,65535
15,2,6,816,817,17,0,0,1163,65535
15,2,6,817,484,1,0,0,1164,65535
15,2,6,812,817,44,0,0,1165,1166
15,2,6,816,813,36,0,0,1167,1168
15,2,6,27,40,1,0,0,1169,65535
15,2,6,37,31,1,0,0,1170,65535
15,2,6,64,818,9,0,0,1171,65535
15,2,6,818,819,1,0,0,1172,65535
15,2,6,819,66,9,0,0,1173,65535
15,2,6,65,820,9,0,0,1174,65535
15,2,6,820,821,1,0,0,1175,65535
15,2,6,821,61,9,0,0,1176,65535
15,2,6,822,823,1,0,0,1177,65535
15,2,6,312,824,1,0,0,1178,65535
15,2,6,824,216,17,0,0,1179,65535
15,2,6,825,80,9,0,0,1180,65535
15,2,6,823,826,9,0,0,1181,65535
15,2,6,826,825,1,0,0,1182,65535
15,2,6,81,827,9,0,0,1183,65535
15,2,6,827,828,1,0,0,1184,65535
15,2,6,828,822,9,0,0,1185,65535
15,2,6,270,271,25,0,0,1186,65535
15,2,6,679,829,1,0,0,1187,65535
15,2,6,829,529,1,0,0,1188,65535
15,2,6,528,830,1,0,0,1189,65535
15,2,6,830,680,1,0,0,1190,65535
15,2,6,830,829,132,73,14,1191,1192
15,2,6,491,490,12,0,0,1193,1194
15,2,6,573,576,12,0,0,1195,1196
15,2,6,484,493,12,0,0,1197,1198
15,2,6,486,505,12,74,14,1199,1200
15,2,6,831,149,1,0,0,1201,65535
15,2,6,832,210,1,0,0,1202,65535
15,2,6,833,832,17,0,0,1203,65535
15,2,6,150,833,1,0,0,1204,65535
15,2,6,148,834,1,0,0,1205,65535
15,2,6,834,831,17,0,0,1206,65535
15,2,6,151,835,9,0,0,1207,65535
15,2,6,835,836,9,0,0,1208,65535
15,2,6,836,837,9,0,0,1209,65535
15,2,6,837,838,9,0,0,1210,65535
15,2,6,838,839,17,0,0,1211,65535
15,2,6,839,153,1,0,0,1212,65535
15,2,6,840,841,9,0,0,1213,65535
15,2,6,842,840,9,0,0,1214,65535
15,2,6,843,842,9,0,0,1215,65535
15,2,6,161,843,25,0,0,1216,65535
15,2,6,841,152,9,0,0,1217,65535
15,2,6,154,844,1,0,0,1218,65535
15,2,6,844,845,9,0,0,1219,65535
15,2,6,845,846,9,0,0,1220,65535
15,2,6,846,847,9,0,0,1221,65535
15,2,6,847,562,25,0,0,1222,65535
15,2,6,563,848,25,0,0,1223,65535
15,2,6,848,849,9,0,0,1224,65535
15,2,6,849,850,9,0,0,1225,65535
15,2,6,850,851,9,0,0,1226,65535
15,2,6,851,159,1,0,0,1227,65535
15,2,6,311,310,17,0,0,1228,65535
15,2,6,280,302,1,0,0,1229,65535
15,2,6,278,279,1,0,0,1230,65535
15,2,6,321,289,17,0,0,1231,65535
15,2,6,288,322,17,0,0,1232,65535
15,2,6,257,468,17,0,0,1233,65535
15,2,6,241,852,17,0,0,1234,65535
15,2,6,852,853,17,0,0,1235,65535
15,2,6,853,242,17,0,0,1236,65535
15,2,6,451,445,1,0,0,1237,65535
15,2,6,317,854,17,0,0,1238,65535
15,2,6,854,311,17,0,0,1239,65535
15,2,6,283,317,132,0,0,1240,1241
15,2,6,268,855,17,0,0,1242,65535
15,2,6,855,856,1,0,0,1243,65535
15,2,6,856,857,17,48,0,1244,65535
15,2,6,857,858,1,0,0,1245,65535
15,2,6,858,313,17,0,0,1246,65535
15,2,6,248,859,17,0,0,1247,65535
15,2,6,859,860,1,0,0,1248,65535
15,2,6,860,861,17,48,0,1249,65535
15,2,6,861,862,1,0,0,1250,65535
15,2,6,862,249,17,0,0,1251,65535
15,2,6,298,863,17,0,0,1252,65535
15,2,6,863,864,17,0,0,1253,65535
15,2,6,864,865,17,48,0,1254,65535
15,2,6,865,866,17,0,0,1255,65535
15,2,6,866,295,17,0,0,1256,65535
15,2,6,786,867,1,0,0,1257,65535
15,2,6,724,868,1,0,0,1258,65535
15,2,6,868,869,1,0,0,1259,65535
15,2,6,869,870,1,48,0,1260,65535
15,2,6,870,871,1,0,0,1261,65535
15,2,6,871,725,1,0,0,1262,65535
15,2,6,729,872,1,0,0,1263,65535
15,2,6,872,873,1,0,0,1264,65535
15,2,6,873,874,17,48,0,1265,65535
15,2,6,874,875,1,0,0,1266,65535
15,2,6,875,732,1,0,0,1267,65535
15,2,6,735,876,17,0,0,1268,65535
15,2,6,876,877,1,0,0,1269,65535
15,2,6,877,878,17,48,0,1270,65535
15,2,6,878,879,1,0,0,1271,65535
15,2,6,879,736,17,0,0,1272,65535
15,2,6,517,518,12,0,0,1273,1274
15,2,6,598,601,12,0,0,1275,1276
15,2,6,532,880,17,0,0,1277,65535
15,2,6,881,534,17,0,0,1278,65535
15,2,6,881,880,4,1,0,1279,1280
15,2,6,880,535,1,0,0,1281,65535
15,2,6,536,881,1,0,0,1282,65535
15,2,6,528,529,4,0,0,1283,1284
15,2,6,531,533,4,0,0,1285,1286
15,2,6,867,706,1,0,0,1287,65535
15,2,6,204,882,17,0,0,1288,65535
15,2,6,883,205,17,0,0,1289,65535
15,2,6,882,884,1,0,0,1290,65535
15,2,6,884,885,1,0,0,1291,65535
15,2,6,885,883,1,0,0,1292,65535
15,2,6,883,882,36,0,0,1293,1294
15,2,6,855,858,4,0,0,1295,1296
15,2,6,859,862,4,0,0,1297,1298
15,2,6,863,866,4,0,0,1299,1300
15,2,6,868,871,4,0,0,1301,1302
15,2,6,872,875,4,0,0,1303,1304
15,2,6,876,879,4,0,0,1305,1306
