level_id,episode,mission,floor_height,ceiling_height,sector_floor,sector_ceil,light_level,special,tag
4,1,4,160,184,FLOOR7_2,FLOOR7_2,160,0,0
4,1,4,112,200,FLAT5_4,CEIL5_2,160,0,0
4,1,4,16,200,FLAT5_4,CEIL5_2,255,0,0
4,1,4,32,200,FLAT5_4,CEIL5_2,160,0,0
4,1,4,48,200,FLAT5_4,CEIL5_2,160,0,0
4,1,4,64,200,FLAT5_4,CEIL5_2,160,0,0
4,1,4,80,200,FLAT5_4,CEIL5_2,160,0,0
4,1,4,96,200,FLAT5_4,CEIL5_2,160,0,0
4,1,4,136,232,FLOOR5_1,FLOOR7_2,144,0,0
4,1,4,136,248,FLOOR5_1,CEIL3_5,144,0,0
4,1,4,144,144,FLOOR5_1,FLAT20,144,0,1
4,1,4,144,336,FLOOR5_1,CEIL3_5,176,0,0
4,1,4,112,232,NUKAGE3,FLOOR7_2,160,7,0
4,1,4,136,232,FLOOR5_1,FLOOR7_2,144,0,0
4,1,4,136,248,FLOOR5_1,CEIL3_5,144,0,0
4,1,4,144,144,FLOOR5_1,FLAT20,144,0,1
3,1,3,144,216,FLOOR7_1,FLOOR7_2,224,0,0
3,1,3,144,200,FLOOR7_1,FLAT23,224,0,0
3,1,3,144,144,FLOOR7_1,FLAT20,144,0,0
3,1,3,144,272,FLOOR7_1,CEIL5_1,128,0,0
3,1,3,144,216,FLOOR7_1,CEIL5_1,144,0,0
3,1,3,144,216,FLOOR7_1,TLITE6_5,255,0,0
3,1,3,144,256,FLOOR7_1,FLAT23,128,0,0
3,1,3,48,264,FLOOR7_1,FLOOR7_2,128,0,0
3,1,3,48,264,FLAT5_4,FLOOR7_2,128,0,999
3,1,3,48,264,FLAT5_4,FLOOR7_2,128,0,0
3,1,3,48,264,FLAT5_4,FLOOR7_2,128,0,999
3,1,3,48,264,FLAT5_4,FLOOR7_2,128,0,0
3,1,3,48,264,FLAT5_4,FLOOR7_2,128,0,999
3,1,3,48,264,FLAT5_4,FLOOR7_2,128,0,0
3,1,3,136,264,FLOOR7_1,FLOOR7_2,144,0,0
3,1,3,48,136,FLOOR7_1,TLITE6_5,255,1,0
3,1,3,48,264,FLAT5_4,FLOOR7_2,128,0,14
3,1,3,48,264,FLAT5_4,FLOOR7_2,128,0,0
3,1,3,48,264,FLAT5_4,FLOOR7_2,128,0,999
3,1,3,48,264,FLAT5_4,FLOOR7_2,128,0,0
3,1,3,48,208,FLOOR7_1,TLITE6_5,255,8,0
3,1,3,176,208,FLOOR7_2,FLOOR7_2,255,0,0
3,1,3,48,208,FLOOR7_1,TLITE6_5,255,8,0
3,1,3,176,208,FLOOR7_2,FLOOR7_2,255,0,0
3,1,3,96,224,FLOOR0_3,TLITE6_5,176,1,0
3,1,3,96,176,FLOOR0_3,CEIL3_5,128,0,0
3,1,3,96,176,FLOOR0_3,CEIL3_5,160,0,13
3,1,3,96,224,FLOOR0_3,CEIL3_5,160,0,13
3,1,3,104,176,FLAT5_5,TLITE6_1,255,0,13
3,1,3,96,176,FLOOR0_3,TLITE6_5,160,8,0
3,1,3,96,96,FLOOR0_3,CEIL3_5,96,0,11
3,1,3,64,136,FLOOR7_1,CEIL3_5,208,0,0
3,1,3,64,192,FLOOR7_1,CEIL3_5,144,0,0
3,1,3,64,64,FLOOR7_1,FLOOR4_8,144,0,51
3,1,3,64,64,FLOOR7_1,FLOOR4_8,144,0,51
3,1,3,64,192,FLOOR7_1,TLITE6_6,208,0,0
3,1,3,64,136,FLOOR7_1,FLOOR7_2,144,0,0
3,1,3,64,128,FLOOR7_1,FLOOR7_2,208,0,0
3,1,3,96,176,FLOOR0_3,CEIL3_5,160,0,0
3,1,3,-32,256,NUKAGE3,F_SKY1,255,16,0
3,1,3,192,256,FLOOR7_1,F_SKY1,255,9,17
3,1,3,192,256,FLOOR7_1,F_SKY1,255,0,0
3,1,3,64,176,FLOOR7_1,FLAT23,208,0,0
3,1,3,64,136,FLOOR7_1,CEIL3_5,176,0,0
3,1,3,64,136,FLOOR7_1,CEIL3_5,176,0,0
3,1,3,64,64,FLOOR7_1,FLAT20,176,0,0
3,1,3,-32,256,NUKAGE3,F_SKY1,255,16,0
3,1,3,88,256,FLOOR0_1,F_SKY1,255,0,0
3,1,3,-32,256,NUKAGE3,F_SKY1,255,7,16
3,1,3,-32,256,FLOOR0_1,F_SKY1,255,0,16
3,1,3,96,176,FLOOR0_3,CEIL3_5,128,0,0
3,1,3,64,64,FLOOR7_1,CEIL3_5,144,9,12
3,1,3,64,192,FLOOR7_1,CEIL4_3,144,0,0
3,1,3,64,64,FLOOR7_1,FLAT20,144,0,48
3,1,3,64,192,FLOOR7_1,TLITE6_5,208,1,0
3,1,3,64,64,FLOOR7_1,FLAT20,144,0,77
3,1,3,64,264,FLOOR7_1,FLOOR7_2,144,0,0
3,1,3,96,224,CEIL5_1,CEIL5_1,240,0,0
3,1,3,40,264,NUKAGE3,FLOOR7_2,160,7,0
3,1,3,96,224,CEIL5_1,CEIL5_1,240,1,0
3,1,3,64,176,FLOOR7_1,FLOOR7_2,144,0,0
3,1,3,64,64,FLOOR7_1,FLAT20,144,0,0
3,1,3,64,136,FLOOR7_1,CEIL5_1,144,0,0
3,1,3,64,136,FLOOR7_1,TLITE6_5,255,0,0
3,1,3,64,64,FLOOR7_1,FLAT20,144,0,0
3,1,3,0,224,NUKAGE3,TLITE6_1,224,16,0
3,1,3,0,224,NUKAGE3,TLITE6_1,224,16,27
3,1,3,64,136,FLOOR7_1,CEIL3_5,160,0,0
3,1,3,0,224,NUKAGE3,TLITE6_1,224,16,0
3,1,3,64,176,FLOOR7_1,CEIL3_2,144,0,0
3,1,3,64,408,FLOOR7_1,FLOOR7_2,160,0,0
3,1,3,64,192,FLOOR7_1,FLOOR7_2,144,0,0
3,1,3,224,360,FLOOR7_1,FLOOR7_2,176,0,0
3,1,3,64,64,FLOOR7_1,FLOOR7_2,144,9,9
3,1,3,64,128,FLOOR7_1,FLOOR7_2,208,0,0
3,1,3,80,360,FLOOR7_1,FLOOR7_2,144,0,0
3,1,3,96,360,FLOOR7_1,FLOOR7_2,144,0,0
3,1,3,112,360,FLOOR7_1,FLOOR7_2,144,0,0
3,1,3,128,360,FLOOR7_1,FLOOR7_2,144,0,0
3,1,3,144,360,FLOOR7_1,FLOOR7_2,144,0,0
3,1,3,160,360,FLOOR7_1,FLOOR7_2,144,0,0
3,1,3,176,360,FLOOR7_1,FLOOR7_2,144,0,0
3,1,3,192,360,FLOOR7_1,FLOOR7_2,144,0,0
3,1,3,208,360,FLOOR7_1,FLOOR7_2,144,0,0
3,1,3,304,432,FLOOR7_1,FLOOR7_2,160,0,0
3,1,3,304,432,FLOOR7_1,FLOOR7_2,160,0,0
3,1,3,304,304,FLOOR7_1,FLAT20,144,0,0
3,1,3,240,360,FLOOR7_1,FLOOR7_2,160,0,0
3,1,3,256,360,FLOOR7_1,FLOOR7_2,160,0,0
3,1,3,272,360,FLOOR7_1,FLOOR7_2,160,0,0
3,1,3,288,360,FLOOR7_1,FLOOR7_2,160,0,0
3,1,3,352,432,FLOOR7_1,FLOOR7_2,160,0,0
3,1,3,368,496,FLOOR7_1,FLOOR7_2,160,0,0
3,1,3,288,528,FLOOR7_1,F_SKY1,255,0,0
3,1,3,288,400,FLOOR7_1,F_SKY1,176,0,0
3,1,3,320,432,FLOOR7_1,FLOOR7_2,160,0,0
3,1,3,336,432,FLOOR7_1,FLOOR7_2,160,0,0
3,1,3,64,64,FLOOR7_1,FLAT20,144,0,0
3,1,3,64,208,FLOOR7_1,CEIL3_5,160,0,0
3,1,3,72,176,FLOOR0_3,CEIL3_5,144,0,0
3,1,3,80,176,FLOOR0_3,CEIL3_5,144,0,0
3,1,3,32,224,FLOOR4_8,FLOOR5_1,128,0,0
3,1,3,88,144,FLAT5_5,FLAT5_5,144,0,0
3,1,3,64,136,FLOOR7_1,CEIL3_5,144,0,0
3,1,3,40,176,FLOOR4_8,CEIL3_5,144,0,0
3,1,3,48,176,FLOOR4_8,CEIL3_5,144,0,0
3,1,3,56,176,FLOOR4_8,CEIL3_5,144,0,0
3,1,3,64,176,FLOOR4_8,CEIL3_5,144,0,0
3,1,3,88,176,FLOOR0_3,CEIL3_5,144,0,0
3,1,3,96,176,FLOOR0_3,CEIL3_5,160,0,0
3,1,3,72,176,FLOOR4_8,CEIL3_5,144,0,0
3,1,3,80,176,FLOOR4_8,CEIL3_5,144,0,0
3,1,3,88,176,FLOOR4_8,CEIL3_5,144,0,0
3,1,3,32,160,FLOOR4_8,FLOOR5_1,176,0,0
3,1,3,104,176,FLOOR0_3,CEIL3_5,160,0,0
3,1,3,104,176,FLOOR0_3,CEIL3_5,224,1,0
3,1,3,136,136,FLAT20,FLAT20,144,0,0
3,1,3,64,176,FLOOR7_1,CEIL5_1,144,0,0
3,1,3,72,176,FLOOR4_8,CEIL5_1,144,0,0
3,1,3,80,176,FLOOR4_8,CEIL5_1,144,0,0
3,1,3,88,176,FLOOR4_8,CEIL5_1,144,0,0
3,1,3,64,64,FLOOR7_1,FLAT5_5,144,0,10
3,1,3,32,176,FLOOR4_8,FLOOR5_1,192,0,0
3,1,3,32,160,FLOOR4_8,FLOOR5_1,255,0,0
3,1,3,96,176,FLOOR4_8,CEIL5_1,144,0,0
3,1,3,104,248,FLOOR4_8,CEIL5_1,144,0,0
3,1,3,112,248,FLOOR4_8,CEIL5_1,144,0,0
3,1,3,120,248,FLOOR4_8,CEIL5_1,144,0,0
3,1,3,-32,304,FLAT5_4,FLOOR5_1,96,0,0
3,1,3,88,144,FLOOR1_1,FLOOR1_7,255,8,6
3,1,3,88,144,FLAT5_5,FLAT5_5,144,0,0
3,1,3,128,376,FLOOR4_8,CEIL5_1,144,0,0
3,1,3,176,304,FLOOR4_8,FLOOR5_1,255,0,0
3,1,3,176,304,FLOOR4_8,FLOOR5_1,208,1,2
3,1,3,120,120,FLOOR4_8,FLOOR5_1,208,9,5
3,1,3,-24,304,FLOOR4_8,FLOOR5_1,144,0,0
3,1,3,-16,304,FLOOR4_8,FLOOR5_1,144,0,0
3,1,3,-8,304,FLOOR4_8,FLOOR5_1,144,0,0
3,1,3,0,304,FLOOR4_8,FLOOR5_1,144,0,0
3,1,3,8,304,FLOOR4_8,FLOOR5_1,144,0,0
3,1,3,16,304,FLOOR4_8,FLOOR5_1,144,0,0
3,1,3,24,304,FLOOR4_8,FLOOR5_1,144,0,0
3,1,3,32,304,FLOOR4_8,FLOOR5_1,144,0,0
3,1,3,40,304,FLOOR4_8,FLOOR5_1,144,0,0
3,1,3,48,304,FLOOR4_8,FLOOR5_1,144,0,0
3,1,3,56,304,FLOOR4_8,FLOOR5_1,144,0,0
3,1,3,64,304,FLOOR4_8,FLOOR5_1,144,0,0
3,1,3,72,304,FLOOR4_8,FLOOR5_1,144,0,0
3,1,3,80,304,FLOOR4_8,FLOOR5_1,144,0,0
3,1,3,88,304,FLOOR4_8,FLOOR5_1,144,0,0
3,1,3,96,304,FLOOR4_8,FLOOR5_1,144,0,0
3,1,3,104,304,FLOOR4_8,FLOOR5_1,144,0,0
3,1,3,112,304,FLOOR4_8,FLOOR5_1,144,0,0
3,1,3,104,248,NUKAGE3,FLOOR7_2,160,7,0
3,1,3,128,328,FLOOR4_8,FLOOR7_2,144,0,0
3,1,3,104,144,NUKAGE3,FLOOR5_1,112,7,0
3,1,3,104,176,NUKAGE3,FLOOR7_2,112,7,0
3,1,3,104,160,NUKAGE3,FLOOR7_2,112,7,0
3,1,3,104,184,NUKAGE3,CEIL5_2,176,7,0
3,1,3,112,184,FLOOR7_1,TLITE6_6,224,9,0
3,1,3,176,304,FLOOR4_8,FLOOR5_1,255,0,0
3,1,3,104,144,NUKAGE3,FLOOR7_2,112,7,0
3,1,3,128,200,FLOOR4_8,CEIL5_1,255,1,0
3,1,3,176,304,FLOOR4_8,FLOOR5_1,255,0,0
3,1,3,176,304,FLOOR4_8,FLOOR5_1,255,0,0
3,1,3,176,304,FLOOR4_8,FLOOR5_1,208,1,2
3,1,3,128,240,FLOOR4_8,FLOOR7_2,144,0,0
3,1,3,128,128,FLOOR4_8,CEIL5_1,144,9,3
3,1,3,176,280,STEP2,FLAT5_5,144,0,4
3,1,3,176,280,FLOOR4_8,FLAT5_5,144,0,0
3,1,3,112,280,FLOOR4_8,FLAT5_5,144,0,0
3,1,3,176,280,FLOOR4_8,FLAT5_5,144,0,7
3,1,3,176,176,FLOOR4_8,FLAT20,144,0,8
3,1,3,112,184,FLOOR7_1,CEIL5_2,224,0,0
3,1,3,120,120,FLOOR4_8,FLAT5_5,224,9,0
3,1,3,96,232,FLOOR0_3,F_SKY1,255,0,0
3,1,3,96,96,FLOOR0_3,FLAT20,144,0,0
11,2,2,-16,192,NUKAGE3,FLAT5_3,176,7,0
11,2,2,-16,192,NUKAGE3,FLAT5_3,176,7,2
11,2,2,64,136,MFLR8_2,FLAT10,128,0,16
11,2,2,64,192,MFLR8_2,FLAT5_3,176,0,0
11,2,2,72,160,FLOOR0_5,FLAT5_4,176,0,0
11,2,2,72,160,FLOOR0_5,FLAT5_4,176,0,0
11,2,2,72,72,FLOOR0_5,FLAT23,176,0,0
11,2,2,64,160,FLOOR3_3,FLOOR0_1,255,0,0
11,2,2,64,144,FLOOR3_3,FLAT23,255,0,0
11,2,2,64,136,FLOOR3_3,CEIL5_2,176,0,0
11,2,2,64,136,FLOOR3_3,FLAT23,176,0,0
11,2,2,64,64,FLOOR3_3,FLAT23,176,0,0
11,2,2,80,160,FLOOR3_3,FLAT5_4,176,0,0
11,2,2,88,144,FLAT5_4,FLAT5_4,224,1,0
11,2,2,-16,192,NUKAGE3,FLAT5_3,176,7,0
11,2,2,-16,64,NUKAGE3,CEIL3_1,160,7,0
11,2,2,64,168,MFLR8_3,FLAT5_3,176,0,0
11,2,2,72,192,MFLR8_2,FLAT5_3,176,0,0
11,2,2,96,128,FLOOR7_1,TLITE6_5,176,0,0
11,2,2,72,176,MFLR8_4,FLAT5_3,176,0,0
11,2,2,72,144,MFLR8_4,FLAT10,176,0,0
11,2,2,64,160,MFLR8_2,FLAT10,128,0,16
11,2,2,64,192,MFLR8_2,FLAT5_3,176,0,0
11,2,2,64,160,MFLR8_2,FLAT10,128,0,16
11,2,2,64,192,MFLR8_2,FLAT5_3,176,0,0
11,2,2,64,320,FLAT5_5,CEIL1_1,176,0,0
11,2,2,64,160,MFLR8_2,FLAT23,80,9,42
11,2,2,80,160,FLOOR1_1,FLAT2,255,0,0
11,2,2,64,160,MFLR8_2,FLAT10,112,0,0
11,2,2,64,160,MFLR8_2,FLAT23,255,0,0
11,2,2,64,64,MFLR8_2,FLAT23,255,0,3
11,2,2,64,168,MFLR8_3,FLAT5_3,144,0,0
11,2,2,48,160,FLOOR4_8,FLOOR4_8,160,0,0
11,2,2,48,160,FLOOR4_8,FLOOR4_8,255,1,0
11,2,2,64,168,MFLR8_3,FLAT5_3,144,0,0
11,2,2,80,160,FLOOR7_1,FLOOR7_1,160,0,0
11,2,2,72,160,FLAT5_5,FLOOR7_1,176,0,0
11,2,2,64,160,MFLR8_2,FLAT23,255,0,0
11,2,2,64,64,MFLR8_2,FLAT23,255,0,3
11,2,2,64,168,MFLR8_3,FLAT5_3,144,0,0
11,2,2,64,168,MFLR8_3,FLAT5_3,255,1,0
11,2,2,64,168,MFLR8_3,FLAT5_3,144,0,0
11,2,2,64,168,MFLR8_3,FLAT5_3,255,1,0
11,2,2,64,168,MFLR8_3,FLAT5_3,255,1,0
11,2,2,64,168,MFLR8_3,FLAT5_3,144,0,0
11,2,2,152,224,FLAT3,FLOOR4_8,208,9,7
11,2,2,64,160,MFLR8_2,FLAT10,128,0,16
11,2,2,64,192,MFLR8_2,FLAT5_3,176,0,0
11,2,2,64,192,MFLR8_2,FLAT10,128,0,16
11,2,2,64,192,MFLR8_2,FLAT5_3,176,0,0
11,2,2,64,192,MFLR8_2,FLAT5_3,176,0,0
11,2,2,64,136,FLOOR5_1,FLOOR5_1,128,0,23
11,2,2,80,232,FLOOR0_5,FLAT4,144,0,0
11,2,2,-16,232,CEIL5_1,FLAT4,144,0,0
11,2,2,48,136,FLOOR5_1,FLOOR5_1,128,0,23
11,2,2,0,136,FLOOR5_1,FLOOR5_1,128,0,23
11,2,2,-32,136,FLOOR5_1,FLOOR5_1,128,0,23
11,2,2,64,192,MFLR8_2,FLAT5_3,128,0,0
11,2,2,56,160,FLOOR5_4,CEIL3_3,176,0,0
11,2,2,56,160,FLOOR5_4,CEIL3_3,255,0,0
11,2,2,-16,48,FLAT9,FLAT3,112,9,0
11,2,2,0,136,FLOOR5_1,FLOOR5_1,144,0,23
11,2,2,80,232,FLOOR0_5,FLAT4,144,0,0
11,2,2,-32,136,FLOOR5_1,FLOOR5_1,144,0,23
11,2,2,64,136,FLOOR5_1,FLOOR5_1,160,0,23
11,2,2,48,136,FLOOR5_1,FLOOR5_1,160,0,23
11,2,2,0,136,FLOOR5_1,FLOOR5_1,144,0,23
11,2,2,80,232,FLOOR0_5,FLAT4,144,0,0
11,2,2,-32,136,FLOOR5_1,FLOOR5_1,144,0,23
11,2,2,64,136,FLOOR5_1,FLOOR5_1,160,0,23
11,2,2,48,136,FLOOR5_1,FLOOR5_1,160,0,23
11,2,2,40,136,BLOOD3,CEIL3_3,176,5,0
11,2,2,40,144,BLOOD3,FLAT22,176,16,15
11,2,2,40,144,BLOOD3,FLAT22,176,16,17
11,2,2,40,136,BLOOD3,CEIL3_3,176,5,0
11,2,2,40,144,BLOOD3,FLAT22,176,16,19
11,2,2,40,144,BLOOD3,FLAT22,176,16,21
11,2,2,64,136,FLOOR5_4,CEIL3_3,176,0,0
11,2,2,72,168,MFLR8_3,FLAT5_3,144,0,0
11,2,2,40,144,BLOOD3,FLAT22,176,16,14
11,2,2,40,136,BLOOD3,CEIL3_3,176,5,0
11,2,2,72,128,FLOOR7_1,TLITE6_6,255,2,0
11,2,2,-16,96,FLAT9,FLAT3,112,0,0
11,2,2,-8,96,FLAT9,FLAT3,112,0,0
11,2,2,0,256,DEM1_5,CEIL5_1,176,0,0
11,2,2,0,96,FLAT9,FLAT3,112,0,0
11,2,2,8,112,FLAT9,FLAT3,112,0,0
11,2,2,16,112,FLAT9,FLAT3,112,0,0
11,2,2,24,112,FLAT9,FLAT3,112,0,0
11,2,2,32,112,FLAT9,FLAT3,112,0,0
11,2,2,40,112,FLAT9,FLAT3,112,0,0
11,2,2,48,112,FLAT9,FLAT3,112,0,0
11,2,2,0,176,DEM1_5,FLAT5_5,128,0,0
11,2,2,0,176,FLAT5_5,FLAT5_5,128,0,13
11,2,2,0,176,FLAT5_5,FLAT5_5,128,0,0
11,2,2,0,176,FLAT5_5,FLAT5_5,128,0,999
11,2,2,0,176,FLAT5_5,FLAT5_5,128,0,0
11,2,2,0,176,FLAT5_5,FLAT5_5,128,0,999
11,2,2,0,176,FLAT5_5,FLAT5_5,128,0,0
11,2,2,0,128,DEM1_5,CEIL5_1,144,0,0
11,2,2,0,72,DEM1_5,TLITE6_6,192,0,0
11,2,2,0,96,DEM1_5,FLAT5_4,176,0,0
11,2,2,0,96,DEM1_5,FLAT5_4,176,0,0
11,2,2,0,0,FLAT20,FLAT20,160,0,6
11,2,2,32,160,NUKAGE3,CEIL3_3,176,7,0
11,2,2,56,160,CEIL5_2,CEIL3_3,176,0,0
11,2,2,56,160,CEIL5_2,CEIL3_3,176,0,0
11,2,2,56,160,FLOOR5_4,CEIL3_3,176,0,0
11,2,2,64,160,FLOOR5_4,FLAT5_3,128,0,0
11,2,2,160,224,FLOOR4_1,TLITE6_1,208,9,86
11,2,2,32,184,FLAT5_5,FLAT5_3,128,0,0
11,2,2,40,184,FLAT5_5,FLAT5_3,128,0,0
11,2,2,48,184,FLAT5_5,FLAT5_3,128,0,0
11,2,2,64,192,FLOOR5_4,FLAT5_3,144,0,0
11,2,2,56,184,FLAT5_5,FLAT5_3,128,0,0
11,2,2,16,184,FLAT5_5,FLAT5_3,128,0,0
11,2,2,24,184,FLAT5_5,FLAT5_3,128,0,0
11,2,2,8,184,FLAT5_5,FLAT5_3,128,0,0
11,2,2,8,96,FLAT5_5,CEIL3_5,128,0,0
11,2,2,40,184,FLAT22,FLAT22,255,4,0
11,2,2,56,176,FLOOR3_3,FLAT3,160,0,0
11,2,2,56,176,FLOOR3_3,FLAT3,160,0,0
11,2,2,40,184,FLAT22,FLAT22,255,4,0
11,2,2,56,176,FLOOR3_3,FLAT3,160,0,0
11,2,2,64,168,FLAT5_1,FLAT5_3,144,0,0
11,2,2,48,136,FLOOR1_1,TLITE6_1,255,0,0
11,2,2,40,136,FLOOR0_5,FLAT3,128,0,0
11,2,2,40,40,FLOOR0_5,FLOOR0_5,128,0,1044
11,2,2,40,136,FLOOR0_5,FLAT3,128,9,0
11,2,2,40,136,FLOOR0_5,FLAT23,128,0,24
11,2,2,56,176,FLOOR3_3,FLAT3,160,0,0
11,2,2,64,160,FLOOR3_3,FLAT3,128,0,0
11,2,2,56,152,FLOOR3_3,FLAT3,128,0,0
11,2,2,40,184,FLAT22,FLAT22,255,4,0
11,2,2,56,176,FLOOR3_3,FLAT3,160,0,0
11,2,2,56,176,FLOOR3_3,FLAT3,160,0,0
11,2,2,64,168,FLAT5_1,FLAT5_3,144,0,0
11,2,2,24,136,FLOOR6_2,CEIL5_1,144,9,0
11,2,2,24,136,FLOOR6_2,TLITE6_1,255,2,0
11,2,2,24,24,FLOOR6_2,CEIL5_1,144,0,0
11,2,2,8,112,FLOOR6_2,CEIL5_1,192,9,0
11,2,2,8,8,FLOOR6_2,FLAT23,192,0,0
11,2,2,24,136,FLOOR6_2,CEIL5_1,144,0,0
11,2,2,0,0,FLOOR6_2,FLAT23,192,0,0
11,2,2,24,24,FLOOR6_2,FLAT23,144,0,0
11,2,2,0,128,CEIL4_1,CEIL4_3,144,0,0
11,2,2,8,232,CEIL3_1,CEIL3_5,144,9,0
11,2,2,8,104,CEIL3_1,CEIL3_5,128,0,0
11,2,2,8,104,CEIL3_1,CEIL3_5,128,0,0
11,2,2,8,8,CEIL3_1,FLAT20,128,0,10
11,2,2,0,128,CEIL4_1,CEIL4_3,144,0,0
11,2,2,16,128,CRATOP1,CEIL4_3,144,0,0
11,2,2,16,128,FLOOR4_6,CEIL4_3,176,0,0
11,2,2,24,272,FLOOR4_6,CEIL5_1,176,0,0
11,2,2,24,272,FLAT3,TLITE6_1,224,1,9
11,2,2,24,272,FLAT3,TLITE6_1,224,1,9
11,2,2,24,272,FLAT3,TLITE6_1,224,1,9
11,2,2,0,128,FLAT1,CEIL3_4,160,0,0
11,2,2,16,128,FLOOR4_6,FLAT18,160,0,0
11,2,2,16,16,FLOOR4_6,FLAT23,192,0,0
11,2,2,8,232,CEIL3_1,CEIL3_5,144,9,0
11,2,2,8,104,CEIL3_1,CEIL3_5,128,0,0
11,2,2,8,104,CEIL3_1,CEIL3_5,128,0,0
11,2,2,8,8,CEIL3_1,FLAT20,128,0,12
11,2,2,8,232,CEIL3_1,CEIL3_5,144,9,0
11,2,2,8,104,CEIL3_1,CEIL3_5,128,0,0
11,2,2,8,104,CEIL3_1,CEIL3_5,128,0,0
11,2,2,8,8,CEIL3_1,FLAT20,128,0,11
11,2,2,0,128,FLAT1,CEIL3_4,192,0,0
11,2,2,0,128,FLAT1,CEIL3_4,160,0,0
11,2,2,32,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,64,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,8,104,CEIL3_5,FLOOR0_7,128,0,0
11,2,2,8,80,TLITE6_1,TLITE6_1,192,0,0
11,2,2,-48,200,NUKAGE3,FLAT4,176,16,0
11,2,2,8,80,FLOOR0_3,COMP01,192,0,0
11,2,2,80,144,FLOOR0_3,TLITE6_5,224,9,1
11,2,2,0,128,FLOOR0_3,FLAT18,144,0,0
11,2,2,16,128,FLAT5_4,FLAT18,144,0,0
11,2,2,40,80,CEIL4_1,CEIL4_3,144,0,0
11,2,2,8,120,FLOOR0_3,FLAT23,144,0,0
11,2,2,8,8,FLOOR0_3,FLAT20,144,0,0
11,2,2,40,104,FLOOR4_8,FLOOR4_8,208,0,0
11,2,2,8,80,FLOOR0_3,FLOOR0_7,128,0,0
11,2,2,16,88,FLOOR4_8,FLOOR4_8,208,0,0
11,2,2,40,88,FLOOR4_5,FLOOR0_5,160,0,0
11,2,2,40,104,FLAT3,FLAT4,192,0,0
11,2,2,0,104,FLAT1,FLOOR0_7,128,0,0
11,2,2,0,72,FLAT1,FLOOR0_7,112,0,0
11,2,2,8,112,FLOOR0_3,CEIL3_4,192,0,0
11,2,2,8,8,FLOOR0_3,FLAT20,192,0,0
11,2,2,64,128,CRATOP2,CEIL3_4,160,0,0
11,2,2,64,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,32,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,8,104,CEIL3_5,FLOOR0_7,128,0,0
11,2,2,8,80,TLITE6_1,TLITE6_1,192,0,0
11,2,2,64,128,CRATOP2,CEIL3_4,160,0,4
11,2,2,16,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,32,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,32,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,64,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,64,128,CRATOP2,CEIL3_4,160,0,0
11,2,2,48,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,64,128,CRATOP2,CEIL3_4,160,0,0
11,2,2,16,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,32,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,48,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,0,128,DEM1_5,CEIL5_1,144,0,0
11,2,2,0,128,DEM1_5,CEIL5_1,144,0,0
11,2,2,0,128,DEM1_5,CEIL5_1,255,0,0
11,2,2,0,96,DEM1_5,CEIL3_5,160,0,0
11,2,2,8,8,FLAT5_5,FLAT20,128,0,0
11,2,2,88,120,FLOOR7_1,CEIL5_1,224,0,0
11,2,2,0,112,DEM1_5,CEIL5_1,160,0,0
11,2,2,24,104,DEM1_5,CEIL5_1,224,2,0
11,2,2,0,0,DEM1_5,FLAT20,160,0,1323
11,2,2,64,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,32,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,48,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,16,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,0,128,DEM1_5,CEIL5_1,144,0,0
11,2,2,16,104,FLOOR7_1,FLOOR7_1,144,0,0
11,2,2,32,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,16,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,16,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,64,128,CRATOP2,CEIL3_4,160,0,0
11,2,2,32,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,32,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,48,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,16,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,16,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,16,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,16,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,16,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,32,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,64,128,CRATOP2,CEIL3_4,160,0,5
11,2,2,0,64,FLAT1,CRATOP2,128,9,0
11,2,2,64,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,32,128,CRATOP1,CEIL3_4,160,0,0
11,2,2,0,128,DEM1_5,CEIL5_1,144,0,0
