level_id,episode,mission,x_position,y_position,direction,type,flags
6,1,6,-1984,1376,180,2008,14
6,1,6,-1536,1200,180,2008,14
6,1,6,-1856,1040,180,2007,14
6,1,6,-1824,1184,180,2007,14
6,1,6,-1792,1040,180,2007,14
6,1,6,-1984,1248,180,2012,14
6,1,6,-1792,1344,180,2011,14
6,1,6,-1648,1584,180,2011,14
6,1,6,-1520,1152,180,2011,14
6,1,6,-1936,1584,180,48,15
6,1,6,-1968,1840,180,48,15
6,1,6,-2064,1840,180,48,15
6,1,6,-2016,1824,270,58,6
6,1,6,-2080,1792,270,58,7
6,1,6,-1952,1792,270,58,6
6,1,6,-1936,1696,270,2035,15
6,1,6,-2048,1984,270,2012,15
6,1,6,-1792,1504,270,2014,12
6,1,6,-1904,1360,270,2014,12
6,1,6,-1664,1152,270,2014,12
6,1,6,-1536,1376,270,2014,12
6,1,6,-1984,1088,270,2015,12
6,1,6,-1920,1152,270,2015,12
6,1,6,-1920,1472,270,2015,12
6,1,6,-1456,1520,270,2015,12
6,1,6,-1664,960,270,2015,12
6,1,6,-1344,1280,270,2015,12
6,1,6,-1408,1280,270,2015,12
6,1,6,-832,1120,270,2015,12
6,1,6,-960,1456,270,2015,12
6,1,6,-720,1152,270,2015,12
6,1,6,-2064,2048,270,2014,15
6,1,6,-1968,2048,270,2014,15
6,1,6,-2016,2048,270,2014,15
6,1,6,-960,1280,270,2018,12
6,1,6,1728,-928,315,3001,12
6,1,6,-1344,-1248,135,9,15
6,1,6,-1088,-1472,315,9,15
6,1,6,-176,544,270,3002,14
6,1,6,48,544,270,3002,12
6,1,6,-64,544,270,3002,12
6,1,6,-64,-576,270,3001,12
6,1,6,256,-768,180,9,6
6,1,6,592,-1232,135,9,12
6,1,6,704,-1152,135,9,14
6,1,6,768,-1152,135,2008,15
6,1,6,448,-1152,135,2011,15
6,1,6,624,-976,135,2014,15
6,1,6,592,-1008,135,2014,15
6,1,6,544,-1248,135,2014,15
6,1,6,864,-816,135,2025,7
6,1,6,848,-720,135,2014,15
6,1,6,-272,-1136,135,2014,15
6,1,6,144,-1136,135,2015,15
6,1,6,304,-1136,135,2015,15
6,1,6,-640,-992,135,2015,15
6,1,6,-928,-832,135,2015,15
6,1,6,-640,-1120,135,2015,15
6,1,6,-1504,-1536,135,2015,15
6,1,6,-1280,-1632,135,2015,15
6,1,6,-1088,-1776,135,2015,15
6,1,6,-1120,-1776,135,2015,15
6,1,6,1280,-1472,135,2015,15
6,1,6,1152,-1664,135,2015,15
6,1,6,1344,-1088,135,2015,15
6,1,6,1456,-1216,135,2015,15
6,1,6,720,-1712,135,2015,15
6,1,6,1088,-1952,135,2015,15
6,1,6,1376,-1952,135,2015,15
6,1,6,1232,-1952,135,2015,15
6,1,6,1728,-1728,135,2015,15
6,1,6,1184,-960,135,2015,15
6,1,6,1792,-1152,135,2015,15
6,1,6,1680,-1888,135,2015,15
6,1,6,1824,-1792,135,2015,15
6,1,6,1584,-928,135,2015,15
6,1,6,1440,-848,135,2015,15
6,1,6,2336,-2080,135,2015,15
6,1,6,2656,-2208,135,2015,15
6,1,6,2592,-2208,135,2015,15
6,1,6,3072,-1728,135,2015,15
6,1,6,2704,-1456,135,2015,15
6,1,6,2704,-1920,135,2015,15
6,1,6,3264,-1216,135,2015,15
6,1,6,2864,-688,135,2015,15
6,1,6,2448,-736,135,2015,15
6,1,6,2496,-784,135,2015,15
6,1,6,2256,-256,135,2015,15
6,1,6,2352,-448,135,2015,15
6,1,6,3264,-1536,135,2015,15
6,1,6,3296,-1536,135,2015,15
6,1,6,3328,-1536,135,2015,15
6,1,6,3360,-1536,135,2015,15
6,1,6,3344,-1504,135,2015,15
6,1,6,3344,-1568,135,2015,15
6,1,6,2816,-2240,135,2015,15
6,1,6,2416,-1344,135,2014,15
6,1,6,2528,-960,135,2014,15
6,1,6,2048,-1392,135,2014,15
6,1,6,2112,-576,135,2014,15
6,1,6,1488,-160,135,2014,15
6,1,6,1488,-256,135,2014,15
6,1,6,1664,-192,135,2014,15
6,1,6,448,-176,135,2014,15
6,1,6,-432,-320,135,2014,15
6,1,6,-320,144,135,2014,15
6,1,6,-448,176,135,2014,15
6,1,6,288,176,135,2014,15
6,1,6,224,-384,135,2014,15
6,1,6,144,16,135,2014,15
6,1,6,-800,-496,45,3001,15
6,1,6,-832,-448,45,3001,14
6,1,6,-880,-416,45,3001,12
6,1,6,-640,-320,45,2012,15
6,1,6,-672,-288,45,2012,15
6,1,6,-704,-256,45,2012,15
6,1,6,-672,-320,45,2049,15
6,1,6,-704,-288,45,2049,15
6,1,6,-736,-256,45,2049,15
6,1,6,-864,-384,45,2035,15
6,1,6,-768,-384,45,2014,15
6,1,6,-768,-464,45,2014,15
6,1,6,-784,-320,45,2014,15
6,1,6,-784,-432,45,2014,15
6,1,6,-832,-400,45,2018,15
6,1,6,-624,80,45,2011,15
6,1,6,-736,-448,45,2035,15
6,1,6,-832,-352,45,2035,15
6,1,6,1232,176,180,3001,7
6,1,6,1088,160,270,3001,7
6,1,6,1136,176,270,3001,6
6,1,6,1184,160,225,3001,4
6,1,6,1088,112,270,3001,4
6,1,6,736,1424,180,2012,7
6,1,6,736,1328,180,2012,7
6,1,6,272,1728,180,2013,7
6,1,6,688,1424,180,2049,7
6,1,6,688,1376,180,2048,7
6,1,6,608,1424,180,8,7
6,1,6,640,1344,180,2014,7
6,1,6,576,1344,180,2014,7
6,1,6,512,1344,180,2014,7
6,1,6,544,1376,180,2014,7
6,1,6,608,1376,180,2014,7
6,1,6,480,1376,180,2046,7
6,1,6,688,1328,180,2046,7
6,1,6,-2016,2096,270,58,12
6,1,6,976,-1616,90,2035,15
6,1,6,816,-1248,90,2035,15
6,1,6,1472,-1808,90,2035,15
6,1,6,1088,-1152,90,2035,15
6,1,6,1664,-608,270,58,7
6,1,6,1760,-608,270,58,6
6,1,6,1776,-672,270,58,6
6,1,6,1632,-672,270,9,6
6,1,6,1696,-672,270,9,6
6,1,6,1792,-736,270,9,4
6,1,6,1760,-800,270,9,4
6,1,6,1712,-736,270,3002,4
6,1,6,1632,-768,270,3001,6
6,1,6,1712,-608,270,2012,6
6,1,6,1616,-608,270,2012,6
6,1,6,1808,-640,270,2008,6
6,1,6,1632,-720,270,2008,6
6,1,6,1680,-784,270,2010,6
6,1,6,-2016,1760,270,58,6
6,1,6,-2080,1728,270,58,4
6,1,6,-1984,1696,270,58,4
6,1,6,-2144,1392,0,3001,7
6,1,6,-2144,1248,0,3001,7
6,1,6,-2192,1312,0,3001,6
6,1,6,-2144,1296,0,3001,6
6,1,6,-2192,1360,0,9,6
6,1,6,-2192,1264,0,9,4
6,1,6,-2144,1344,0,9,4
6,1,6,-2256,1216,0,3002,4
6,1,6,-2256,1280,0,3002,4
6,1,6,-2256,1408,0,3002,4
6,1,6,-2256,1344,0,3002,4
6,1,6,-1792,976,90,9,15
6,1,6,-1888,976,90,9,15
6,1,6,-1840,976,90,9,14
6,1,6,-1872,928,90,58,14
6,1,6,-1888,832,90,58,12
6,1,6,-1792,928,90,58,12
6,1,6,-2192,1232,90,2012,12
6,1,6,-1792,832,90,2012,12
6,1,6,-1840,880,90,2049,12
6,1,6,256,2256,270,9,12
6,1,6,320,2256,270,9,12
6,1,6,384,2224,270,9,12
6,1,6,448,2208,270,9,12
6,1,6,128,2144,270,9,12
6,1,6,192,2112,270,9,12
6,1,6,80,2112,270,9,12
6,1,6,512,1424,0,11,7
6,1,6,496,2272,270,11,7
6,1,6,-192,2336,270,11,7
6,1,6,-64,768,90,11,7
6,1,6,-736,-320,225,11,7
6,1,6,-1024,-1840,225,11,7
6,1,6,-1344,-1536,45,11,7
6,1,6,1664,-1664,135,11,7
6,1,6,2400,-2144,90,11,7
6,1,6,3328,-1344,135,11,7
6,1,6,1088,-560,135,11,7
9,1,9,96,-272,0,1,7
9,1,9,32,-224,0,2,7
9,1,9,32,-320,0,3,7
9,1,9,32,-272,0,4,7
9,1,9,672,-32,225,3001,7
9,1,9,608,32,225,3001,7
9,1,9,736,96,225,3001,7
9,1,9,672,128,225,3001,6
9,1,9,768,32,225,3001,6
9,1,9,688,48,225,3001,6
9,1,9,784,144,225,3001,4
9,1,9,608,128,225,3001,4
9,1,9,768,-32,225,3001,4
9,1,9,-576,64,225,6,7
9,1,9,-576,288,0,9,15
9,1,9,-576,-160,0,9,14
9,1,9,-512,64,0,3001,14
9,1,9,-256,64,0,3001,12
9,1,9,-192,320,270,3002,12
9,1,9,-192,-192,90,3002,12
9,1,9,1856,-1088,270,13,7
9,1,9,1920,-1024,135,3001,7
9,1,9,1792,-1152,135,3001,7
9,1,9,1984,-896,135,3001,6
9,1,9,1664,-1232,135,3001,6
9,1,9,1824,-1040,135,9,6
9,1,9,1664,-1152,135,9,6
9,1,9,1920,-896,135,9,6
9,1,9,1792,-832,90,9,4
9,1,9,1600,-1024,180,9,4
9,1,9,1984,-1024,180,2011,7
9,1,9,1504,-736,180,2011,7
9,1,9,2016,-736,180,2008,7
9,1,9,1504,-1248,180,2007,7
9,1,9,1600,-736,180,2007,7
9,1,9,1728,-896,0,2035,7
9,1,9,1600,-1120,0,2035,7
9,1,9,608,-992,180,3002,7
9,1,9,608,-1056,180,3002,7
9,1,9,672,-992,180,3002,6
9,1,9,672,-1056,180,3002,6
9,1,9,736,-992,180,3002,6
9,1,9,736,-1056,180,3002,6
9,1,9,800,-992,180,3002,4
9,1,9,800,-1056,180,3002,4
9,1,9,-128,-1408,180,2049,7
9,1,9,-320,-1408,180,2048,7
9,1,9,448,-1408,180,2012,7
9,1,9,-368,-1456,180,2028,7
9,1,9,496,-1456,180,2028,7
9,1,9,-528,-1232,180,35,7
9,1,9,-320,-1216,45,3001,7
9,1,9,-576,-960,45,3001,7
9,1,9,-448,-1088,45,3001,7
9,1,9,-352,-1120,45,9,6
9,1,9,-480,-992,45,9,6
9,1,9,-384,-1024,45,9,6
9,1,9,-96,-768,270,9,4
9,1,9,-128,-736,180,9,4
9,1,9,-192,-1024,180,2035,7
9,1,9,-608,-1008,180,2035,7
9,1,9,-624,-1376,180,2035,7
9,1,9,-592,-1376,180,2035,7
9,1,9,-560,-1376,180,2035,7
9,1,9,-528,-1376,180,2035,7
9,1,9,-320,-1248,180,2035,7
9,1,9,-368,-1248,180,2035,7
9,1,9,-272,-1248,180,2035,7
9,1,9,400,-1248,180,2035,7
9,1,9,448,-1248,180,2035,7
9,1,9,496,-1248,180,2035,7
9,1,9,-608,-736,180,2014,7
9,1,9,-544,-736,180,2014,7
9,1,9,-480,-736,180,2014,7
9,1,9,352,-1376,180,2014,7
9,1,9,352,-1408,180,2014,7
9,1,9,352,-1440,180,2014,7
9,1,9,416,-800,180,2015,7
9,1,9,480,-800,180,2015,7
9,1,9,544,-800,180,2015,7
9,1,9,992,-1248,180,2015,7
9,1,9,944,-1248,180,2015,7
9,1,9,992,-1200,180,2015,7
9,1,9,864,-1120,180,46,7
9,1,9,544,-1120,180,46,7
9,1,9,544,-928,180,46,7
9,1,9,864,-928,180,46,7
9,1,9,1280,-512,180,2002,7
9,1,9,1280,-560,180,2048,7
9,1,9,1280,-480,180,2048,7
9,1,9,1312,-512,180,2048,7
9,1,9,1232,-512,180,2048,7
9,1,9,1312,-480,180,2011,7
9,1,9,1232,-560,180,2011,7
9,1,9,1168,-304,180,2035,7
9,1,9,1072,-304,180,2015,7
9,1,9,1120,-304,180,2015,7
9,1,9,1072,-352,180,2015,7
9,1,9,1120,-352,180,2015,7
9,1,9,1072,-400,180,2015,7
9,1,9,704,-416,90,3004,7
9,1,9,704,544,270,3004,7
9,1,9,1184,64,180,3004,7
9,1,9,224,64,0,3004,7
9,1,9,736,-480,90,9,6
9,1,9,1248,96,180,9,6
9,1,9,672,608,270,9,6
9,1,9,160,32,0,9,6
9,1,9,1312,32,180,9,4
9,1,9,736,672,270,9,4
9,1,9,96,96,0,9,4
9,1,9,672,-544,90,9,4
9,1,9,2400,96,180,3001,7
9,1,9,2528,-32,180,3001,7
9,1,9,2592,160,180,3001,7
9,1,9,2272,576,180,2012,7
9,1,9,2464,544,180,2024,23
9,1,9,2640,576,180,11,7
9,1,9,2336,608,180,2015,7
9,1,9,2336,544,180,2015,7
9,1,9,2400,544,180,2015,7
9,1,9,2400,608,180,2015,7
9,1,9,2528,608,180,2014,7
9,1,9,2528,544,180,2014,7
9,1,9,2592,608,180,2014,7
9,1,9,2592,544,180,2014,7
9,1,9,2160,224,180,48,7
9,1,9,2160,-96,180,48,7
9,1,9,1856,320,180,2035,7
9,1,9,1664,-192,180,2035,7
9,1,9,1856,0,180,2035,7
9,1,9,1568,352,180,2015,7
9,1,9,1616,352,180,2015,7
9,1,9,1568,304,180,2015,7
9,1,9,1568,256,180,2015,7
9,1,9,1664,352,180,2015,7
9,1,9,1888,-224,180,2015,7
9,1,9,1888,-176,180,2015,7
9,1,9,1840,-224,180,2015,7
9,1,9,2464,608,180,2018,7
9,1,9,1856,96,180,3001,15
9,1,9,1856,240,180,3004,15
9,1,9,1856,-128,180,9,14
9,1,9,1888,48,180,9,14
9,1,9,1792,-160,180,9,14
9,1,9,1792,288,180,58,12
9,1,9,1600,-160,90,58,12
9,1,9,-256,-192,180,2035,7
9,1,9,-384,160,180,2035,7
9,1,9,-528,176,180,34,7
9,1,9,-528,-48,180,34,7
9,1,9,-176,1120,180,34,7
9,1,9,-320,1232,180,34,7
9,1,9,-464,1120,180,34,7
9,1,9,-432,976,180,34,7
9,1,9,-208,976,180,34,7
9,1,9,-320,1088,180,14,7
9,1,9,-672,1536,270,3001,7
9,1,9,-416,1696,270,3001,7
9,1,9,-544,1536,270,3001,7
9,1,9,-640,1696,270,3001,7
9,1,9,-576,1696,270,3001,7
9,1,9,-672,1472,270,3002,6
9,1,9,-608,1488,270,3002,6
9,1,9,-544,1424,270,3002,6
9,1,9,-640,1616,270,3002,6
9,1,9,-480,1632,270,3002,6
9,1,9,-672,1344,270,58,4
9,1,9,-672,1408,270,58,4
9,1,9,-608,1424,270,58,4
9,1,9,-480,1568,270,58,4
9,1,9,-416,1568,270,58,4
9,1,9,-352,1056,270,2003,7
9,1,9,-288,1104,270,2046,7
9,1,9,-352,1104,270,2012,7
9,1,9,-288,1056,270,2012,7
9,1,9,2048,-1120,135,9,7
9,1,9,1888,-1280,135,9,7
9,1,9,2032,-1168,135,9,6
9,1,9,1936,-1280,135,9,6
9,1,9,2016,-1248,135,3001,6
9,1,9,1840,-1312,90,3001,4
9,1,9,2080,-1056,180,3001,4
9,1,9,2096,-1328,180,2012,7
9,1,9,2096,-1216,180,2028,7
9,1,9,1984,-1328,180,2028,7
9,1,9,96,-208,180,2007,7
9,1,9,96,-336,180,2007,7
9,1,9,704,-1024,180,5,7
9,1,9,288,992,180,2011,7
9,1,9,288,928,180,2011,7
9,1,9,320,1424,180,2028,7
9,1,9,64,1104,90,3001,7
9,1,9,32,1024,90,3001,6
9,1,9,96,944,90,3001,6
9,1,9,192,944,180,3001,4
9,1,9,336,960,180,3001,4
9,1,9,384,1440,135,3001,7
9,1,9,960,960,180,58,15
9,1,9,560,1488,270,58,7
9,1,9,688,1488,270,58,6
9,1,9,624,1488,270,58,6
9,1,9,544,1360,270,3001,15
9,1,9,752,1360,270,3001,15
9,1,9,656,1360,270,9,14
9,1,9,416,1280,270,9,14
9,1,9,512,1264,270,3001,12
9,1,9,640,1280,270,3001,12
9,1,9,416,928,0,58,14
9,1,9,448,992,0,58,12
9,1,9,976,1024,180,58,12
9,1,9,992,912,180,2014,7
9,1,9,944,912,180,2014,7
9,1,9,896,912,180,2014,7
9,1,9,992,1376,180,2014,7
9,1,9,992,1328,180,2014,7
9,1,9,992,1280,180,2014,7
9,1,9,400,992,180,2015,7
9,1,9,512,912,180,2015,7
9,1,9,464,912,180,2015,7
9,1,9,560,912,180,2015,7
9,1,9,464,1328,180,2012,7
9,1,9,1632,992,180,8,7
9,1,9,1600,1152,180,2001,7
9,1,9,1696,1312,180,2049,7
9,1,9,1792,960,180,2005,7
9,1,9,1856,1216,180,2046,7
9,1,9,1952,1056,180,2048,7
9,1,9,-608,-1280,90,11,23
9,1,9,1504,-960,0,11,23
9,1,9,1248,-464,135,11,23
9,1,9,1504,864,45,11,7
9,1,9,384,1504,270,11,23
9,1,9,-320,1152,270,11,23
9,1,9,-384,64,180,11,23
9,1,9,160,-272,0,11,23
9,1,9,-224,-1408,0,11,23
1,1,1,1056,-3616,90,1,7
1,1,1,1008,-3600,90,2,7
1,1,1,1104,-3600,90,3,7
1,1,1,960,-3600,90,4,7
1,1,1,288,-3104,90,48,7
1,1,1,288,-3360,90,48,7
1,1,1,528,-3312,90,2028,7
1,1,1,528,-3152,90,2028,7
1,1,1,3440,-3472,135,3001,15
1,1,1,3360,-3504,135,3001,12
1,1,1,2912,-2816,90,3004,15
1,1,1,3056,-3584,90,3004,14
1,1,1,3136,-3408,90,3004,12
1,1,1,1824,-3280,180,2019,7
1,1,1,2736,-4256,0,3004,12
1,1,1,3280,-4256,180,3004,12
1,1,1,3008,-4416,90,3001,15
1,1,1,3280,-4304,180,3004,12
1,1,1,2736,-4304,0,3004,12
1,1,1,2880,-4416,0,2012,15
1,1,1,2736,-4160,0,2007,15
1,1,1,3280,-4160,0,2007,15
1,1,1,2784,-2944,90,2008,23
1,1,1,144,-3136,90,2014,7
1,1,1,144,-3328,90,2014,7
1,1,1,96,-3392,90,2014,7
1,1,1,96,-3072,90,2014,7
1,1,1,432,-3040,90,2015,7
1,1,1,432,-3424,90,2015,7
1,1,1,32,-3232,90,2015,7
1,1,1,-32,-3232,90,2015,7
1,1,1,1312,-3520,90,2014,7
1,1,1,736,-3520,90,2014,7
1,1,1,752,-2992,90,2015,7
1,1,1,976,-2912,90,2015,7
1,1,1,1312,-3264,90,2035,7
1,1,1,1152,-2912,90,2035,7
1,1,1,864,-3328,90,2035,7
1,1,1,2672,-2752,90,2014,7
1,1,1,2752,-2640,90,2014,7
1,1,1,3232,-3040,90,2028,7
1,1,1,2800,-3040,90,2028,7
1,1,1,2848,-3584,90,2008,7
1,1,1,3008,-3968,90,2008,7
1,1,1,2912,-4176,180,2028,15
1,1,1,3104,-4176,180,2028,15
1,1,1,2720,-4352,180,2028,15
1,1,1,3296,-4352,180,2028,15
1,1,1,2944,-4320,180,2035,15
1,1,1,3184,-4224,180,2035,15
1,1,1,2832,-4240,180,2035,15
1,1,1,3184,-4176,180,2014,15
1,1,1,2832,-4176,180,2014,15
1,1,1,2736,-4192,180,2014,15
1,1,1,3280,-4192,180,2014,12
1,1,1,3280,-4448,180,2014,15
1,1,1,2736,-4448,180,2015,15
1,1,1,3072,-4832,180,2015,7
1,1,1,2944,-4832,180,2015,7
1,1,1,3072,-4704,180,2015,7
1,1,1,2944,-4704,180,2015,7
1,1,1,3088,-4528,180,35,7
1,1,1,2928,-4528,180,35,7
1,1,1,3008,-4816,90,3001,12
1,1,1,3072,-4768,90,2011,15
1,1,1,2304,-4032,90,2012,15
1,1,1,2176,-4000,90,2049,15
1,1,1,2432,-4000,90,2048,15
1,1,1,-224,-3232,90,2018,7
1,1,1,-288,-3232,0,11,7
1,1,1,1056,-3552,90,11,7
1,1,1,1792,-2944,270,11,7
1,1,1,3408,-3504,135,11,7
1,1,1,2784,-4160,270,11,7
1,1,1,1712,-3264,270,2003,23
1,1,1,1936,-3264,270,2046,23
1,1,1,1920,-3712,270,2046,23
1,1,1,2304,-3712,270,2046,23
1,1,1,3232,-4160,270,2002,23
1,1,1,3232,-4192,270,2048,23
1,1,1,2784,-4192,270,2048,23
1,1,1,2560,-3904,270,2048,23
1,1,1,3360,-3536,270,2048,23
1,1,1,3008,-4768,270,2048,23
1,1,1,1408,-3584,270,2049,23
1,1,1,1408,-3456,270,2049,23
1,1,1,1408,-3328,270,2049,23
1,1,1,2272,-2432,180,3004,15
1,1,1,2272,-2352,180,3004,14
1,1,1,2272,-2512,180,9,12
1,1,1,2464,-2432,180,9,12
1,1,1,2224,-2320,180,2015,7
1,1,1,2224,-2544,180,2015,7
1,1,1,2288,-2544,180,2015,7
1,1,1,2288,-2320,180,2015,7
1,1,1,1712,-2144,180,2015,7
1,1,1,2240,-2256,180,2015,7
1,1,1,3264,-3856,270,2049,7
1,1,1,3264,-3936,270,2001,7
1,1,1,3232,-3808,270,2012,7
1,1,1,3216,-3888,0,9,12
1,1,1,-160,-3232,0,9,12
1,1,1,240,-3376,135,9,12
1,1,1,240,-3088,225,9,12
1,1,1,1696,-2688,90,9,12
1,1,1,1920,-2176,270,9,12
1,1,1,2976,-3264,90,9,12
1,1,1,3008,-3520,90,9,12
1,1,1,3008,-3072,90,9,12
1,1,1,2816,-2688,0,9,12
1,1,1,2496,-3968,0,9,12
1,1,1,2256,-4064,0,9,4
1,1,1,3072,-4256,90,9,12
1,1,1,-192,-3296,0,9,12
1,1,1,1024,-3264,270,10,7
1,1,1,1088,-2944,270,15,7
1,1,1,448,-3328,270,24,7
1,1,1,-96,-3296,270,10,7
1,1,1,1504,-2496,270,15,7
1,1,1,2240,-2480,270,15,7
1,1,1,2112,-2688,270,24,7
1,1,1,1792,-2144,270,24,7
1,1,1,2368,-2336,270,24,7
1,1,1,2800,-2992,270,15,7
1,1,1,3072,-3488,270,12,7
1,1,1,2944,-4256,270,12,7
1,1,1,2976,-3840,270,24,7
1,1,1,3264,-4512,270,24,7
1,1,1,2272,-4000,270,24,7
1,1,1,3648,-3648,0,2049,7
1,1,1,3616,-3392,0,2015,7
1,1,1,3712,-3264,0,2015,7
1,1,1,3472,-2960,0,2015,7
1,1,1,3376,-3024,0,2015,7
1,1,1,3568,-2992,0,2015,7
1,1,1,3616,-3088,0,2015,7
1,1,1,3664,-3168,0,2015,7
1,1,1,3648,-3840,0,2015,7
1,1,1,256,-3424,0,2023,19
1,1,1,800,-2960,90,2035,23
1,1,1,768,-3008,90,2035,23
1,1,1,720,-3040,90,2035,23
1,1,1,736,-2976,90,2001,23
3,1,3,-1472,-3344,90,1,7
3,1,3,-1600,-3344,90,3,7
3,1,3,-1408,-3344,90,2,7
3,1,3,-1536,-3344,90,4,7
3,1,3,-2832,-848,0,2014,7
3,1,3,-2976,-784,0,2015,7
3,1,3,-3104,-896,0,2015,7
3,1,3,-3104,-1056,90,2007,7
3,1,3,-3024,-1120,90,2018,7
3,1,3,-2336,-2464,0,2013,7
3,1,3,-2128,-1120,0,2014,7
3,1,3,-2128,-1184,0,2014,7
3,1,3,-2080,-1184,0,2014,7
3,1,3,-2032,-1184,0,2015,7
3,1,3,-2080,-1248,0,2014,7
3,1,3,-2128,-1248,0,2015,7
3,1,3,-2032,-1248,0,2015,7
3,1,3,-2032,-1440,0,2012,7
3,1,3,-2688,-1728,0,6,7
3,1,3,-160,-864,0,5,7
3,1,3,-80,-2160,0,2014,7
3,1,3,-64,-2208,0,2014,7
3,1,3,-80,-2256,0,2049,7
3,1,3,-32,-2272,0,2049,7
3,1,3,-1760,-1056,0,48,7
3,1,3,-304,-880,0,48,7
3,1,3,-16,-880,0,48,7
3,1,3,64,-1824,0,48,7
3,1,3,64,-1376,0,48,7
3,1,3,-16,-1376,0,48,7
3,1,3,144,-1376,0,48,7
3,1,3,-16,-1824,0,48,7
3,1,3,144,-1824,0,48,7
3,1,3,-208,-1680,0,2028,7
3,1,3,-208,-1520,0,2028,7
3,1,3,-464,-1712,0,2028,7
3,1,3,-464,-1488,0,2028,7
3,1,3,48,-1568,0,2035,7
3,1,3,256,-1648,0,2035,7
3,1,3,224,-1456,0,2035,7
3,1,3,-192,-1856,0,2035,7
3,1,3,336,-1856,0,2035,7
3,1,3,448,-1360,0,2035,7
3,1,3,-1856,-2560,270,3004,7
3,1,3,-1216,-2560,270,3004,7
3,1,3,-1152,-2880,270,3004,7
3,1,3,-1856,-2880,270,3004,6
3,1,3,-1088,-3072,180,9,4
3,1,3,-1920,-3072,0,9,4
3,1,3,-1664,-2560,270,9,6
3,1,3,-1504,-2976,270,2012,7
3,1,3,-1344,-2528,270,2012,7
3,1,3,-1056,-2752,270,2035,7
3,1,3,-1152,-2464,270,2035,7
3,1,3,-1680,-3136,270,2035,7
3,1,3,-1280,-3024,270,2035,7
3,1,3,-1952,-2816,270,2035,7
3,1,3,-1728,-2464,270,2035,7
3,1,3,-1088,-2624,270,3002,4
3,1,3,-1440,-3232,270,2008,7
3,1,3,-1568,-3232,270,2007,7
3,1,3,-1664,-3040,270,2007,7
3,1,3,-1568,-3376,270,2011,7
3,1,3,-1664,-2496,270,2011,7
3,1,3,-1504,-3232,270,2001,1
3,1,3,-2112,-2448,0,3004,7
3,1,3,-1952,-2272,270,3004,7
3,1,3,-1824,-2048,270,3001,6
3,1,3,-1840,-2272,270,9,4
3,1,3,-2112,-2560,0,9,4
3,1,3,-2048,-2368,270,2049,7
3,1,3,-1968,-2448,270,2035,7
3,1,3,-2096,-1824,270,3001,15
3,1,3,-2176,-2096,45,3001,14
3,1,3,-1936,-2144,180,3001,12
3,1,3,-2000,-2128,270,9,14
3,1,3,-2064,-2080,270,2035,7
3,1,3,-2048,-1536,270,2001,6
3,1,3,-2112,-1536,270,2008,7
3,1,3,-2016,-1568,270,2007,7
3,1,3,-2176,-1664,270,2011,7
3,1,3,-2112,-1600,270,2014,7
3,1,3,-2064,-1600,270,2014,7
3,1,3,-2064,-1648,270,2014,7
3,1,3,-2016,-1504,270,2015,7
3,1,3,-2144,-1760,270,2018,7
3,1,3,-2160,-2624,270,2014,7
3,1,3,-2160,-2416,270,2014,7
3,1,3,-2000,-2256,270,2014,7
3,1,3,-1632,-2592,270,2015,7
3,1,3,-1376,-2592,270,2015,7
3,1,3,-1760,-2608,270,2015,7
3,1,3,-1264,-2608,270,2015,7
3,1,3,-1808,-2688,270,2015,7
3,1,3,-1808,-2992,270,2015,7
3,1,3,-1424,-2976,270,2015,7
3,1,3,-2384,-2400,270,2015,7
3,1,3,-2288,-2400,270,2015,7
3,1,3,-2288,-2528,270,2015,7
3,1,3,-2384,-2528,270,2015,7
3,1,3,-2496,-2544,90,3001,7
3,1,3,-2240,-2384,180,3001,6
3,1,3,-2240,-2544,135,3001,4
3,1,3,-2080,-1504,270,3004,6
3,1,3,-1776,-1856,270,2014,7
3,1,3,-1952,-1792,270,2014,7
3,1,3,-1920,-1536,270,2007,7
3,1,3,-3008,-896,270,2003,7
3,1,3,-2944,-896,270,2046,7
3,1,3,-2080,-1376,270,2002,7
3,1,3,-2032,-1376,270,2048,7
3,1,3,-2128,-1376,270,2048,7
3,1,3,-2496,-960,270,8,7
3,1,3,-2880,-896,270,3001,7
3,1,3,-3072,-832,315,3001,6
3,1,3,-3008,-1072,0,3001,4
3,1,3,-2816,-960,180,9,6
3,1,3,-2880,-768,0,2012,7
3,1,3,-2432,-1024,0,2012,7
3,1,3,-2112,-1440,0,2012,7
3,1,3,-2752,-1792,0,2011,7
3,1,3,-2624,-1664,0,2011,7
3,1,3,-2528,-1584,0,2048,7
3,1,3,-2816,-1856,0,2008,7
3,1,3,-2544,-1776,0,2008,7
3,1,3,-2832,-2192,0,2008,7
3,1,3,-2816,-2112,45,3001,7
3,1,3,-2560,-1344,225,3001,7
3,1,3,-3072,-1856,315,9,6
3,1,3,-2304,-1600,225,9,6
3,1,3,-2816,-1600,225,3002,6
3,1,3,-2944,-1728,225,58,4
3,1,3,-2432,-1408,315,3002,4
3,1,3,-2944,-2048,315,2008,7
3,1,3,-2544,-1264,315,2008,7
3,1,3,-2688,-2064,315,2035,7
3,1,3,-2352,-1456,315,2035,7
3,1,3,-2768,-1632,315,2035,7
3,1,3,-2496,-1856,315,2035,7
3,1,3,-2720,-1424,315,2014,7
3,1,3,-2752,-1456,315,2014,7
3,1,3,-2784,-1488,315,2014,7
3,1,3,-2928,-1632,315,2014,7
